participant_id,gerakan,rep,fase,kanal,n_jendela,n_bersih,theta_db,mu_db,beta_db,otot_db,total4_db,theta_m2b_db,mu_m2b_db,beta_m2b_db,detik_bersih,rentang_detik,cakupan,lolos_R1
P31,Ngeed,4,Tahan,Fp1,5,5,-2.442,-1.682,-3.118,-3.866,-2.42,-0.022,0.738,-0.698,2.0,2.0,1.0,True
P31,Ngeed,4,Tahan,Fp2,5,2,11.088,5.239,5.195,5.66,8.086,3.002,-2.846,-2.891,1.25,2.0,0.625,False
P31,Ngeed,4,Tahan,O1,5,5,-6.076,-3.367,-4.579,-4.462,-4.53,-1.546,1.163,-0.049,2.0,2.0,1.0,True
P31,Ngeed,4,Tahan,O2,5,2,7.142,-2.125,2.121,2.278,3.704,3.438,-5.829,-1.583,1.25,2.0,0.625,False
P31,Ngeed,4,Tahan,P3,5,0,,,,,,,,,0.0,2.0,0.0,False
P31,Ngeed,4,Tahan,P4,5,1,12.061,10.84,7.118,8.564,10.843,1.219,-0.003,-3.725,1.0,2.0,0.5,False
P31,Ngeed,4,Tahan,T3,5,2,1.805,-2.885,-2.785,-0.594,-1.151,2.957,-1.733,-1.633,1.25,2.0,0.625,False
P31,Ngeed,4,Tahan,T4,5,1,6.642,1.024,1.984,2.412,4.026,2.616,-3.002,-2.042,1.0,2.0,0.5,False
P31,Ngeed,4,Tahan,T5,5,2,-8.97,-9.589,-7.329,-10.221,-8.46,-0.509,-1.129,1.131,1.25,2.0,0.625,False
P31,Ngeed,4,Tahan,T6,5,2,5.53,-1.665,-2.429,-0.853,1.726,3.805,-3.39,-4.155,1.25,2.0,0.625,False
P32,-,0,Buka Mata,C3,84,56,-2.211,-3.318,-1.63,-1.45,-2.283,0.073,-1.034,0.653,16.25,21.75,0.747,True
P32,-,0,Buka Mata,C4,84,84,0.043,-0.74,-0.849,-0.852,-0.534,0.577,-0.205,-0.315,21.75,21.75,1.0,True
P32,-,0,Buka Mata,F3,84,53,-0.251,-0.32,1.216,1.741,0.38,-0.63,-0.7,0.836,15.5,21.75,0.713,True
P32,-,0,Buka Mata,F4,84,84,-0.118,-2.664,-0.385,0.343,-0.848,0.73,-1.816,0.463,21.75,21.75,1.0,True
P32,-,0,Buka Mata,F7,84,76,0.257,1.025,1.807,1.819,1.108,-0.851,-0.083,0.698,21.25,21.75,0.977,True
P32,-,0,Buka Mata,F8,84,57,3.363,1.005,1.231,2.352,1.878,1.485,-0.872,-0.647,18.0,21.75,0.828,True
P32,-,0,Buka Mata,Fp1,84,46,2.545,1.654,1.644,1.437,1.93,0.615,-0.276,-0.285,15.5,21.75,0.713,True
P32,-,0,Buka Mata,Fp2,84,49,2.53,-0.337,-1.074,-0.526,0.418,2.112,-0.755,-1.492,16.25,21.75,0.747,True
P32,-,0,Buka Mata,O1,84,66,-1.211,-0.451,-0.073,-0.721,-0.513,-0.698,0.062,0.44,18.75,21.75,0.862,True
P32,-,0,Buka Mata,O2,84,84,-3.623,-3.585,-2.889,-2.879,-3.369,-0.254,-0.217,0.48,21.75,21.75,1.0,True
P32,-,0,Buka Mata,P3,84,56,-2.566,-2.272,-1.297,-1.303,-1.95,-0.616,-0.321,0.653,16.25,21.75,0.747,True
P32,-,0,Buka Mata,P4,84,84,0.197,-0.297,-0.809,-0.694,-0.329,0.526,0.032,-0.48,21.75,21.75,1.0,True
P32,-,0,Buka Mata,T3,84,57,-0.626,-0.579,-0.408,-0.437,-0.515,-0.111,-0.064,0.107,15.75,21.75,0.724,True
P32,-,0,Buka Mata,T4,84,77,-2.836,-2.059,-2.081,-2.333,-2.391,-0.445,0.332,0.31,20.75,21.75,0.954,True
P32,-,0,Buka Mata,T5,84,84,1.637,1.382,1.291,0.866,1.413,0.224,-0.03,-0.122,21.75,21.75,1.0,True
P32,-,0,Buka Mata,T6,84,84,1.562,0.197,-0.029,0.287,0.62,0.942,-0.423,-0.649,21.75,21.75,1.0,True
P32,-,0,Tutup Mata,C3,113,69,-4.57,-5.628,-2.341,-2.576,-3.844,-0.726,-1.784,1.503,18.75,29.0,0.647,True
P32,-,0,Tutup Mata,C4,113,113,-0.915,-2.264,-1.157,-0.222,-1.403,0.488,-0.861,0.246,29.0,29.0,1.0,True
P32,-,0,Tutup Mata,F3,113,67,-2.269,-2.383,-1.148,-0.779,-1.834,-0.436,-0.549,0.686,18.25,29.0,0.629,True
P32,-,0,Tutup Mata,F4,113,113,-4.969,-5.377,-4.953,-3.467,-5.069,0.1,-0.308,0.116,29.0,29.0,1.0,True
P32,-,0,Tutup Mata,F7,113,97,-1.916,-1.839,-1.155,-0.669,-1.571,-0.345,-0.267,0.416,26.5,29.0,0.914,True
P32,-,0,Tutup Mata,F8,113,38,1.733,-1.261,-0.249,1.141,0.114,1.619,-1.375,-0.363,16.75,29.0,0.578,True
P32,-,0,Tutup Mata,Fp1,113,76,1.439,0.363,1.538,1.848,1.181,0.258,-0.819,0.356,24.0,29.0,0.828,True
P32,-,0,Tutup Mata,Fp2,113,66,-1.648,-2.506,-0.367,0.326,-1.319,-0.329,-1.187,0.952,24.75,29.0,0.853,True
P32,-,0,Tutup Mata,O1,113,83,-1.738,-0.343,-0.45,-0.648,-0.791,-0.947,0.448,0.341,23.25,29.0,0.802,True
P32,-,0,Tutup Mata,O2,113,113,-3.169,-5.98,-4.409,-3.301,-4.14,0.971,-1.84,-0.269,29.0,29.0,1.0,True
P32,-,0,Tutup Mata,P3,113,69,-3.716,-3.281,-2.261,-2.219,-2.972,-0.745,-0.31,0.711,18.75,29.0,0.647,True
P32,-,0,Tutup Mata,P4,113,113,-2.649,-4.329,-3.409,-2.574,-3.398,0.749,-0.931,-0.011,29.0,29.0,1.0,True
P32,-,0,Tutup Mata,T3,113,70,-1.716,-3.294,-2.45,-2.105,-2.445,0.73,-0.849,-0.004,19.0,29.0,0.655,True
P32,-,0,Tutup Mata,T4,113,103,-3.274,-3.603,-2.125,-1.283,-2.977,-0.297,-0.626,0.852,28.0,29.0,0.966,True
P32,-,0,Tutup Mata,T5,113,112,-1.431,-0.579,-1.376,-1.072,-1.197,-0.234,0.618,-0.178,29.0,29.0,1.0,True
P32,-,0,Tutup Mata,T6,113,113,-1.243,-3.305,-2.399,-1.329,-2.223,0.981,-1.082,-0.176,29.0,29.0,1.0,True
P32,Agem Kanan,1,Berdiri,C3,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,C4,5,3,2.027,-0.873,4.002,4.289,2.245,-0.219,-3.119,1.756,1.5,2.0,0.75,True
P32,Agem Kanan,1,Berdiri,F3,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,F4,5,1,8.984,6.001,8.702,9.239,8.239,0.745,-2.238,0.463,1.0,2.0,0.5,False
P32,Agem Kanan,1,Berdiri,F7,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,F8,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,Fp1,5,1,2.474,1.354,5.95,3.782,4.054,-1.58,-2.7,1.897,1.0,2.0,0.5,False
P32,Agem Kanan,1,Berdiri,Fp2,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,O1,5,1,4.802,4.481,4.569,2.907,4.615,0.187,-0.134,-0.046,1.0,2.0,0.5,False
P32,Agem Kanan,1,Berdiri,O2,5,5,3.443,4.779,5.759,5.309,4.629,-1.186,0.15,1.13,2.0,2.0,1.0,True
P32,Agem Kanan,1,Berdiri,P3,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,P4,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,T3,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Berdiri,T4,5,2,3.724,6.614,5.65,5.656,5.233,-1.509,1.381,0.417,1.25,2.0,0.625,False
P32,Agem Kanan,1,Berdiri,T5,5,5,5.813,5.453,5.413,3.33,5.594,0.219,-0.141,-0.182,2.0,2.0,1.0,True
P32,Agem Kanan,1,Berdiri,T6,5,5,4.595,5.77,5.421,6.163,5.302,-0.708,0.468,0.119,2.0,2.0,1.0,True
P32,Agem Kanan,1,Gerak,C3,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,C4,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,F3,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,F4,3,3,-0.64,6.527,6.06,4.844,4.764,-5.404,1.763,1.296,1.5,1.5,1.0,True
P32,Agem Kanan,1,Gerak,F7,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,F8,3,3,-3.058,2.179,2.004,0.789,1.137,-4.196,1.042,0.867,1.5,1.5,1.0,True
P32,Agem Kanan,1,Gerak,Fp1,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,Fp2,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,O1,3,3,2.58,-3.871,-1.149,-1.602,-0.003,2.583,-3.868,-1.146,1.5,1.5,1.0,True
P32,Agem Kanan,1,Gerak,O2,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,P3,3,1,1.75,-3.918,-2.761,-1.995,-0.816,2.566,-3.101,-1.945,1.0,1.5,0.667,False
P32,Agem Kanan,1,Gerak,P4,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,T3,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,T4,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Gerak,T5,3,3,1.048,-5.46,-2.209,-1.844,-1.326,2.374,-4.135,-0.883,1.5,1.5,1.0,True
P32,Agem Kanan,1,Gerak,T6,3,0,,,,,,,,,0.0,1.5,0.0,False
P32,Agem Kanan,1,Naik,C3,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,C4,2,2,3.579,-2.328,0.538,1.044,1.19,2.389,-3.518,-0.652,1.25,1.25,1.0,True
P32,Agem Kanan,1,Naik,F3,2,1,14.374,10.405,9.375,9.007,11.86,2.514,-1.454,-2.484,1.0,1.25,0.8,True
P32,Agem Kanan,1,Naik,F4,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,F7,2,2,10.472,5.464,1.736,2.081,7.245,3.226,-1.782,-5.51,1.25,1.25,1.0,True
P32,Agem Kanan,1,Naik,F8,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,Fp1,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,Fp2,2,1,0.834,-5.21,1.807,3.082,0.264,0.57,-5.474,1.543,1.0,1.25,0.8,True
P32,Agem Kanan,1,Naik,O1,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,O2,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,P3,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,P4,2,2,2.118,2.753,0.401,-2.24,1.739,0.379,1.014,-1.337,1.25,1.25,1.0,True
P32,Agem Kanan,1,Naik,T3,2,2,6.258,8.732,1.312,2.58,5.928,0.33,2.804,-4.616,1.25,1.25,1.0,True
P32,Agem Kanan,1,Naik,T4,2,2,3.876,1.352,1.854,3.157,2.753,1.123,-1.401,-0.899,1.25,1.25,1.0,True
P32,Agem Kanan,1,Naik,T5,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,1,Naik,T6,2,2,0.741,0.521,0.505,2.493,0.584,0.156,-0.063,-0.079,1.25,1.25,1.0,True
P32,Agem Kanan,1,Pasca-Naik,C3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,C4,4,4,9.719,2.301,6.271,4.268,6.96,2.759,-4.659,-0.689,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pasca-Naik,F3,4,1,10.489,11.973,8.176,4.827,10.291,0.198,1.682,-2.115,1.0,1.75,0.571,False
P32,Agem Kanan,1,Pasca-Naik,F4,4,2,5.4,8.692,7.764,5.222,7.385,-1.985,1.307,0.379,1.25,1.75,0.714,False
P32,Agem Kanan,1,Pasca-Naik,F7,4,2,3.11,7.018,2.257,0.348,4.393,-1.283,2.625,-2.136,1.25,1.75,0.714,False
P32,Agem Kanan,1,Pasca-Naik,F8,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,Fp1,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,Fp2,4,3,4.037,1.896,-1.116,-0.478,1.782,2.255,0.114,-2.898,1.5,1.75,0.857,True
P32,Agem Kanan,1,Pasca-Naik,O1,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,O2,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,P3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,P4,4,3,7.168,2.507,3.272,4.696,4.743,2.425,-2.236,-1.471,1.5,1.75,0.857,True
P32,Agem Kanan,1,Pasca-Naik,T3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pasca-Naik,T4,4,4,7.132,5.568,8.54,6.951,7.25,-0.118,-1.682,1.29,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pasca-Naik,T5,4,3,9.305,6.975,2.841,2.151,6.767,2.538,0.208,-3.926,1.5,1.75,0.857,True
P32,Agem Kanan,1,Pasca-Naik,T6,4,2,8.274,5.81,5.892,6.342,6.821,1.453,-1.011,-0.93,1.25,1.75,0.714,False
P32,Agem Kanan,1,Pra-Gerak,C3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,C4,4,1,-6.218,-4.067,-3.678,-7.868,-4.439,-1.778,0.373,0.761,1.0,1.75,0.571,False
P32,Agem Kanan,1,Pra-Gerak,F3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,F4,4,4,1.212,-1.997,-0.014,0.345,0.034,1.177,-2.031,-0.048,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pra-Gerak,F7,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,F8,4,4,-1.383,-5.287,-3.852,-2.483,-3.358,1.974,-1.929,-0.494,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pra-Gerak,Fp1,4,4,-3.482,-2.804,-4.354,-4.789,-3.599,0.118,0.795,-0.755,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pra-Gerak,Fp2,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,O1,4,4,-3.949,-3.162,-3.369,-6.359,-3.544,-0.406,0.382,0.175,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pra-Gerak,O2,4,1,-2.672,1.986,0.708,-2.94,0.061,-2.733,1.925,0.647,1.0,1.75,0.571,False
P32,Agem Kanan,1,Pra-Gerak,P3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,P4,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,T3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Pra-Gerak,T4,4,1,-1.683,0.216,-2.006,-5.203,-1.151,-0.532,1.367,-0.855,1.0,1.75,0.571,False
P32,Agem Kanan,1,Pra-Gerak,T5,4,4,-3.68,0.194,-3.01,-3.557,-2.183,-1.496,2.377,-0.826,1.75,1.75,1.0,True
P32,Agem Kanan,1,Pra-Gerak,T6,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,1,Tahan,C3,5,2,7.612,7.288,4.426,2.675,6.524,1.088,0.764,-2.098,1.25,2.0,0.625,False
P32,Agem Kanan,1,Tahan,C4,5,1,7.103,3.921,5.977,2.887,5.812,1.291,-1.891,0.165,1.0,2.0,0.5,False
P32,Agem Kanan,1,Tahan,F3,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Tahan,F4,5,1,6.408,3.885,2.693,-1.269,4.722,1.686,-0.837,-2.028,1.0,2.0,0.5,False
P32,Agem Kanan,1,Tahan,F7,5,2,4.382,4.766,4.283,4.659,4.429,-0.048,0.336,-0.146,1.25,2.0,0.625,False
P32,Agem Kanan,1,Tahan,F8,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Tahan,Fp1,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Tahan,Fp2,5,5,2.924,0.677,0.418,-0.12,1.311,1.613,-0.634,-0.892,2.0,2.0,1.0,True
P32,Agem Kanan,1,Tahan,O1,5,2,-1.248,1.594,-1.631,-1.487,-0.521,-0.728,2.115,-1.11,1.25,2.0,0.625,False
P32,Agem Kanan,1,Tahan,O2,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Tahan,P3,5,2,5.531,5.99,3.566,2.16,4.956,0.575,1.034,-1.39,1.25,2.0,0.625,False
P32,Agem Kanan,1,Tahan,P4,5,5,3.374,1.563,3.121,1.756,2.813,0.562,-1.25,0.308,2.0,2.0,1.0,True
P32,Agem Kanan,1,Tahan,T3,5,5,5.267,6.191,4.653,3.035,5.301,-0.033,0.89,-0.647,2.0,2.0,1.0,True
P32,Agem Kanan,1,Tahan,T4,5,3,3.863,1.365,5.494,4.3,3.937,-0.074,-2.572,1.557,2.0,2.0,1.0,True
P32,Agem Kanan,1,Tahan,T5,5,0,,,,,,,,,0.0,2.0,0.0,False
P32,Agem Kanan,1,Tahan,T6,5,3,-0.322,-2.835,-0.086,-1.049,-0.874,0.552,-1.961,0.788,2.0,2.0,1.0,True
P32,Agem Kanan,2,Berdiri,C3,10,2,-8.165,-6.675,-3.688,-3.884,-5.557,-2.608,-1.118,1.869,1.25,3.25,0.385,False
P32,Agem Kanan,2,Berdiri,C4,10,1,-1.111,-0.312,-5.531,-7.441,-1.949,0.838,1.637,-3.582,1.0,3.25,0.308,False
P32,Agem Kanan,2,Berdiri,F3,10,0,,,,,,,,,0.0,3.25,0.0,False
P32,Agem Kanan,2,Berdiri,F4,10,9,3.304,1.313,3.61,4.66,2.89,0.414,-1.577,0.719,3.0,3.25,0.923,True
P32,Agem Kanan,2,Berdiri,F7,10,0,,,,,,,,,0.0,3.25,0.0,False
P32,Agem Kanan,2,Berdiri,F8,10,9,0.459,-3.098,-0.741,0.19,-1.036,1.495,-2.062,0.295,3.0,3.25,0.923,True
P32,Agem Kanan,2,Berdiri,Fp1,10,3,-2.514,-3.898,-3.526,-3.308,-3.272,0.759,-0.626,-0.253,1.5,3.25,0.462,False
P32,Agem Kanan,2,Berdiri,Fp2,10,0,,,,,,,,,0.0,3.25,0.0,False
P32,Agem Kanan,2,Berdiri,O1,10,10,-4.151,-1.753,-3.65,-3.594,-3.247,-0.904,1.494,-0.403,3.25,3.25,1.0,True
P32,Agem Kanan,2,Berdiri,O2,10,2,3.634,2.72,-0.089,-0.106,2.513,1.121,0.207,-2.602,1.25,3.25,0.385,False
P32,Agem Kanan,2,Berdiri,P3,10,5,-7.267,-3.972,-3.989,-3.924,-4.863,-2.404,0.891,0.874,2.0,3.25,0.615,False
P32,Agem Kanan,2,Berdiri,P4,10,0,,,,,,,,,0.0,3.25,0.0,False
P32,Agem Kanan,2,Berdiri,T3,10,0,,,,,,,,,0.0,3.25,0.0,False
P32,Agem Kanan,2,Berdiri,T4,10,2,1.974,-1.995,-4.67,-6.331,-0.233,2.207,-1.763,-4.437,1.25,3.25,0.385,False
P32,Agem Kanan,2,Berdiri,T5,10,10,-4.468,-3.07,-2.791,-2.613,-3.356,-1.112,0.286,0.565,3.25,3.25,1.0,True
P32,Agem Kanan,2,Berdiri,T6,10,0,,,,,,,,,0.0,3.25,0.0,False
P32,Agem Kanan,2,Gerak,C3,2,2,7.05,1.68,2.837,1.992,4.455,2.595,-2.774,-1.618,1.25,1.25,1.0,True
P32,Agem Kanan,2,Gerak,C4,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,F3,2,1,-4.694,-2.19,0.486,1.39,-1.504,-3.19,-0.686,1.991,1.0,1.25,0.8,True
P32,Agem Kanan,2,Gerak,F4,2,1,6.212,9.503,4.949,3.013,7.235,-1.023,2.268,-2.287,1.0,1.25,0.8,True
P32,Agem Kanan,2,Gerak,F7,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,F8,2,1,3.794,5.155,0.893,-1.041,3.608,0.185,1.547,-2.715,1.0,1.25,0.8,True
P32,Agem Kanan,2,Gerak,Fp1,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,Fp2,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,O1,2,2,5.347,6.049,1.462,-1.021,4.241,1.105,1.807,-2.78,1.25,1.25,1.0,True
P32,Agem Kanan,2,Gerak,O2,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,P3,2,2,2.282,4.03,0.077,-0.366,2.167,0.115,1.863,-2.091,1.25,1.25,1.0,True
P32,Agem Kanan,2,Gerak,P4,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,T3,2,2,2.366,0.575,-4.126,-5.252,-0.059,2.424,0.634,-4.068,1.25,1.25,1.0,True
P32,Agem Kanan,2,Gerak,T4,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Gerak,T5,2,2,-0.502,1.517,0.965,2.131,0.678,-1.18,0.839,0.287,1.25,1.25,1.0,True
P32,Agem Kanan,2,Gerak,T6,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Naik,C3,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Naik,C4,2,2,5.862,1.201,2.509,2.25,3.518,2.344,-2.316,-1.009,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,F3,2,2,9.121,5.782,5.194,4.668,6.975,2.146,-1.193,-1.781,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,F4,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Naik,F7,2,2,4.307,3.612,2.35,-2.532,3.428,0.88,0.185,-1.078,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,F8,2,2,0.356,5.281,3.172,0.449,3.549,-3.192,1.733,-0.376,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,Fp1,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Naik,Fp2,2,1,1.989,4.369,2.373,1.196,3.044,-1.055,1.324,-0.671,1.0,1.25,0.8,True
P32,Agem Kanan,2,Naik,O1,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Naik,O2,2,2,5.472,5.27,4.743,3.38,5.19,0.281,0.08,-0.447,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,P3,2,0,,,,,,,,,0.0,1.25,0.0,False
P32,Agem Kanan,2,Naik,P4,2,2,1.465,0.279,5.585,0.485,3.28,-1.814,-3.001,2.305,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,T3,2,2,7.511,1.335,3.421,3.748,4.603,2.908,-3.269,-1.182,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,T4,2,2,7.927,3.738,2.133,1.792,5.765,2.162,-2.028,-3.632,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,T5,2,2,8.233,7.024,1.453,0.931,5.927,2.306,1.097,-4.475,1.25,1.25,1.0,True
P32,Agem Kanan,2,Naik,T6,2,2,7.618,2.158,0.912,0.119,4.562,3.056,-2.404,-3.65,1.25,1.25,1.0,True
P32,Agem Kanan,2,Pasca-Naik,C3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,C4,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,F3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,F4,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,F7,4,1,-0.209,-4.259,0.941,-0.235,-0.487,0.278,-3.772,1.429,1.0,1.75,0.571,False
P32,Agem Kanan,2,Pasca-Naik,F8,4,1,4.073,-2.17,2.482,3.699,1.979,2.094,-4.149,0.503,1.0,1.75,0.571,False
P32,Agem Kanan,2,Pasca-Naik,Fp1,4,1,0.915,-2.461,-5.419,-7.718,-1.831,2.746,-0.63,-3.588,1.0,1.75,0.571,False
P32,Agem Kanan,2,Pasca-Naik,Fp2,4,2,6.345,1.909,4.234,3.501,4.33,2.014,-2.421,-0.097,1.25,1.75,0.714,False
P32,Agem Kanan,2,Pasca-Naik,O1,4,4,4.654,3.547,2.976,3.418,3.692,0.963,-0.145,-0.716,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pasca-Naik,O2,4,4,8.796,10.059,12.101,12.117,10.438,-1.642,-0.379,1.663,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pasca-Naik,P3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,P4,4,2,3.584,2.347,7.063,8.185,5.08,-1.496,-2.733,1.983,1.25,1.75,0.714,False
P32,Agem Kanan,2,Pasca-Naik,T3,4,2,4.391,3.311,5.509,4.926,4.604,-0.213,-1.293,0.905,1.25,1.75,0.714,False
P32,Agem Kanan,2,Pasca-Naik,T4,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,T5,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pasca-Naik,T6,4,1,9.859,7.717,4.363,5.564,7.817,2.042,-0.1,-3.454,1.0,1.75,0.571,False
P32,Agem Kanan,2,Pra-Gerak,C3,4,4,-1.714,-5.047,-4.663,-4.2,-3.568,1.854,-1.479,-1.095,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pra-Gerak,C4,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pra-Gerak,F3,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pra-Gerak,F4,4,4,-3.06,-0.212,-3.968,-4.508,-2.183,-0.877,1.971,-1.785,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pra-Gerak,F7,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pra-Gerak,F8,4,4,-5.479,-4.559,-8.024,-8.563,-5.809,0.331,1.25,-2.214,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pra-Gerak,Fp1,4,4,-4.58,-9.034,-6.931,-7.014,-6.518,1.938,-2.516,-0.413,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pra-Gerak,Fp2,4,0,,,,,,,,,0.0,1.75,0.0,False
P32,Agem Kanan,2,Pra-Gerak,O1,4,4,-1.266,-1.589,-1.894,-3.295,-1.664,0.398,0.076,-0.23,1.75,1.75,1.0,True
P32,Agem Kanan,2,Pra-Gerak,O2,4,0,,,,,,,,,0.0,1.75,0.0,False
