participant_id,fase,kanal,n_rep,theta_db,theta_se,mu_db,mu_se,beta_db,beta_se,otot_db,otot_se,theta_m2b_db,theta_m2b_se,mu_m2b_db,mu_m2b_se,beta_m2b_db,beta_m2b_se,gerakan,lolos_R2
P31,Berdiri,T6,2,6.545,2.878,3.083,0.122,7.357,0.819,6.621,0.429,0.317,1.533,-3.144,1.223,1.13,0.526,Agem Kiri,False
P31,Gerak,C3,4,5.87,1.333,1.82,2.289,1.48,1.715,1.994,1.537,2.095,1.013,-1.955,1.256,-2.295,1.362,Agem Kiri,True
P31,Gerak,C4,4,1.999,1.543,1.16,1.165,3.208,1.108,4.284,1.491,-0.57,0.637,-1.409,1.143,0.64,0.462,Agem Kiri,True
P31,Gerak,F3,2,1.371,1.449,2.558,0.773,1.221,1.258,0.909,1.063,-0.352,0.315,0.835,0.362,-0.501,0.123,Agem Kiri,False
P31,Gerak,F4,3,6.259,0.208,3.872,2.342,3.092,0.101,2.608,1.5,1.603,0.702,-0.784,1.714,-1.564,0.564,Agem Kiri,True
P31,Gerak,F7,3,5.488,4.341,3.892,3.547,4.01,2.478,4.366,2.08,0.698,1.408,-0.898,0.902,-0.781,1.265,Agem Kiri,True
P31,Gerak,F8,2,0.116,1.924,0.603,1.069,-2.788,3.668,-2.476,2.187,0.558,0.001,1.046,0.857,-2.345,1.742,Agem Kiri,False
P31,Gerak,Fp1,3,-0.795,3.435,-1.239,2.802,0.368,1.297,0.299,1.18,-0.631,1.418,-1.076,0.717,0.532,0.952,Agem Kiri,True
P31,Gerak,Fp2,3,10.357,1.479,9.337,1.212,8.872,1.826,8.476,2.388,0.757,0.613,-0.263,0.38,-0.728,0.461,Agem Kiri,True
P31,Gerak,O1,3,-3.59,2.507,-2.809,2.281,-2.061,0.964,-1.428,0.912,-1.069,0.944,-0.288,0.615,0.46,0.852,Agem Kiri,True
P31,Gerak,O2,3,6.963,1.017,7.891,1.51,8.355,2.513,8.98,3.617,-1.559,1.935,-0.631,0.843,-0.166,1.672,Agem Kiri,True
P31,Gerak,P3,2,3.91,2.819,4.419,1.213,1.607,0.395,1.243,0.718,0.564,1.309,1.073,0.296,-1.74,1.114,Agem Kiri,False
P31,Gerak,P4,3,8.203,3.316,12.266,1.045,11.372,2.948,11.409,3.975,-2.813,1.836,1.251,1.189,0.356,1.758,Agem Kiri,True
P31,Gerak,T3,3,5.721,3.682,2.537,0.839,0.262,1.209,-0.711,1.783,2.405,1.442,-0.78,1.651,-3.054,1.07,Agem Kiri,True
P31,Gerak,T4,3,12.925,0.686,12.467,1.859,10.427,1.212,8.81,2.728,0.78,0.774,0.323,0.786,-1.718,0.482,Agem Kiri,True
P31,Gerak,T5,3,-1.048,3.61,-1.742,2.951,-1.849,2.507,-1.097,2.097,0.475,0.659,-0.22,0.279,-0.327,0.471,Agem Kiri,True
P31,Naik,C3,3,-0.063,2.439,0.569,0.719,1.219,3.169,2.022,2.604,-1.054,0.88,-0.423,1.369,0.228,1.215,Agem Kiri,True
P31,Naik,C4,2,5.943,0.303,2.141,0.403,2.773,1.471,3.571,1.174,2.273,0.227,-1.529,0.932,-0.897,0.941,Agem Kiri,False
P31,Naik,F3,3,-2.363,3.574,-1.3,1.045,-1.343,1.758,-1.093,0.59,-1.026,1.835,0.037,1.115,-0.006,0.235,Agem Kiri,True
P31,Naik,F4,2,5.46,2.326,-0.744,0.748,2.785,1.742,2.954,1.007,2.487,0.452,-3.717,1.126,-0.188,0.131,Agem Kiri,False
P31,Naik,F7,2,6.479,2.724,5.435,0.551,4.018,0.256,4.26,0.282,1.081,1.421,0.038,0.752,-1.38,1.047,Agem Kiri,False
P31,Naik,F8,1,1.701,,-1.647,,0.51,,1.969,,1.447,,-1.901,,0.256,,Agem Kiri,False
P31,Naik,Fp1,2,3.003,1.901,0.442,0.934,1.682,0.033,2.749,0.758,1.099,1.422,-1.462,1.413,-0.223,0.446,Agem Kiri,False
P31,Naik,Fp2,3,8.559,2.472,10.783,2.511,7.762,1.007,6.406,1.659,-0.715,1.656,1.508,1.346,-1.512,0.846,Agem Kiri,True
P31,Naik,O1,1,4.485,,3.042,,0.122,,0.884,,1.896,,0.453,,-2.467,,Agem Kiri,False
P31,Naik,O2,3,3.721,3.325,5.901,2.403,5.278,0.784,3.577,1.464,-1.833,2.418,0.348,0.965,-0.275,1.176,Agem Kiri,True
P31,Naik,P3,3,0.406,2.836,-0.007,0.872,0.092,0.566,-1.647,1.548,-0.08,1.744,-0.493,0.904,-0.394,1.152,Agem Kiri,True
P31,Naik,P4,2,7.178,3.865,4.47,5.579,6.633,6.522,4.393,5.0,0.496,0.999,-2.212,0.714,-0.049,1.657,Agem Kiri,False
P31,Naik,T3,4,2.657,3.127,-2.763,3.662,-1.977,2.435,-1.9,1.828,2.669,0.913,-2.751,1.568,-1.965,1.377,Agem Kiri,True
P31,Naik,T4,2,11.6,2.113,7.775,1.503,6.583,0.452,7.792,0.384,2.148,1.091,-1.677,2.525,-2.868,0.57,Agem Kiri,False
P31,Naik,T5,2,5.711,0.164,-0.9,2.974,2.028,0.22,1.141,1.055,2.763,0.595,-3.847,2.543,-0.919,0.211,Agem Kiri,False
P31,Naik,T6,1,2.223,,0.389,,5.562,,7.458,,-1.283,,-3.117,,2.056,,Agem Kiri,False
P31,Pasca-Naik,C3,4,9.294,2.07,3.002,0.868,2.045,0.833,1.454,0.855,3.436,0.421,-2.856,0.925,-3.812,0.967,Agem Kiri,True
P31,Pasca-Naik,C4,2,5.282,1.274,-1.897,1.151,0.004,0.567,1.203,0.017,3.546,0.515,-3.633,0.391,-1.732,1.326,Agem Kiri,False
P31,Pasca-Naik,F3,2,2.89,0.813,-2.373,0.484,-2.85,0.589,-3.041,0.626,2.982,0.117,-2.28,0.212,-2.758,0.106,Agem Kiri,False
P31,Pasca-Naik,F4,2,1.962,3.869,-0.526,2.314,-1.237,2.337,0.064,2.214,1.812,0.907,-0.675,0.649,-1.387,0.625,Agem Kiri,False
P31,Pasca-Naik,F7,3,8.391,2.485,2.391,1.845,2.649,1.405,2.56,0.912,3.145,0.585,-2.855,0.916,-2.596,1.17,Agem Kiri,True
P31,Pasca-Naik,F8,1,4.479,,1.861,,-0.535,,-1.028,,2.494,,-0.125,,-2.521,,Agem Kiri,False
P31,Pasca-Naik,Fp1,2,4.764,3.341,0.044,0.802,-1.367,0.255,-0.38,0.852,2.802,1.576,-1.918,2.567,-3.33,1.511,Agem Kiri,False
P31,Pasca-Naik,Fp2,2,11.472,1.529,8.474,3.994,7.215,4.158,7.341,3.631,1.988,1.214,-1.01,1.251,-2.268,1.415,Agem Kiri,False
P31,Pasca-Naik,O1,2,4.83,1.661,0.375,0.732,0.134,2.346,1.09,1.695,2.745,0.008,-1.71,0.921,-1.951,0.693,Agem Kiri,False
P31,Pasca-Naik,O2,2,9.661,1.069,4.792,2.46,6.25,3.582,7.961,3.508,1.889,2.065,-2.98,1.464,-1.522,2.586,Agem Kiri,False
P31,Pasca-Naik,P3,2,4.122,1.482,0.552,1.6,-2.742,0.556,-3.094,0.121,2.925,0.348,-0.645,0.466,-3.939,1.69,Agem Kiri,False
P31,Pasca-Naik,P4,2,7.866,2.101,8.459,2.872,8.258,0.678,8.912,1.388,-0.521,0.687,0.072,1.458,-0.129,2.092,Agem Kiri,False
P31,Pasca-Naik,T3,3,5.802,0.541,1.453,1.3,-1.582,1.079,-1.232,1.022,3.458,0.417,-0.891,0.697,-3.926,1.083,Agem Kiri,True
P31,Pasca-Naik,T4,2,13.896,0.096,11.839,3.65,10.697,2.575,11.256,1.382,1.284,1.541,-0.774,2.013,-1.915,0.937,Agem Kiri,False
P31,Pasca-Naik,T5,1,0.437,,0.124,,-2.689,,-1.215,,1.045,,0.731,,-2.082,,Agem Kiri,False
P31,Pasca-Naik,T6,1,11.012,,9.071,,9.57,,8.658,,1.093,,-0.848,,-0.349,,Agem Kiri,False
P31,Pra-Gerak,C3,4,2.146,1.861,-0.234,0.902,-1.701,1.488,-2.664,1.909,1.888,0.438,-0.492,0.672,-1.958,0.325,Agem Kiri,True
P31,Pra-Gerak,C4,2,0.582,2.663,-1.893,4.271,-2.941,0.437,-1.541,0.88,1.785,0.161,-0.69,1.77,-1.737,2.064,Agem Kiri,False
P31,Pra-Gerak,F3,2,-4.463,0.407,-5.639,0.482,-6.117,0.131,-5.415,0.444,0.912,0.429,-0.265,0.461,-0.743,0.109,Agem Kiri,False
P31,Pra-Gerak,F4,3,1.524,4.575,1.134,2.637,1.026,4.42,1.922,4.731,0.075,0.63,-0.314,1.418,-0.423,0.551,Agem Kiri,True
P31,Pra-Gerak,F7,3,3.017,3.329,2.215,1.646,0.376,1.83,0.459,1.421,1.002,1.072,0.2,0.76,-1.639,0.763,Agem Kiri,True
P31,Pra-Gerak,F8,3,0.079,1.724,-2.329,1.788,-3.609,0.359,-3.371,0.724,1.941,0.6,-0.467,0.552,-1.747,1.083,Agem Kiri,True
P31,Pra-Gerak,Fp1,3,0.097,2.585,-2.12,2.377,-2.386,2.445,-1.795,2.462,1.319,1.352,-0.898,1.023,-1.164,0.644,Agem Kiri,True
P31,Pra-Gerak,Fp2,3,4.991,5.311,5.083,3.384,4.049,4.449,3.377,4.363,0.155,1.287,0.247,1.34,-0.787,0.253,Agem Kiri,True
P31,Pra-Gerak,O1,2,0.131,5.418,-1.185,1.661,-1.711,4.189,-1.068,3.901,0.848,1.541,-0.468,2.216,-0.994,0.312,Agem Kiri,False
P31,Pra-Gerak,O2,2,1.579,0.695,-0.658,2.39,-1.403,0.106,-1.491,0.041,1.579,0.341,-0.658,1.354,-1.404,0.931,Agem Kiri,False
P31,Pra-Gerak,P3,2,-1.477,1.545,-4.746,0.546,-3.411,0.08,-3.358,0.366,1.487,0.979,-1.783,1.112,-0.447,0.487,Agem Kiri,False
P31,Pra-Gerak,P4,2,-2.047,1.33,-1.297,4.069,-1.135,4.049,-1.875,2.312,-0.644,1.49,0.106,1.249,0.268,1.228,Agem Kiri,False
P31,Pra-Gerak,T3,3,-2.015,3.617,-2.811,2.359,-4.931,2.967,-6.084,3.386,1.135,1.375,0.339,0.53,-1.781,0.842,Agem Kiri,True
P31,Pra-Gerak,T4,4,8.221,3.454,7.702,2.771,6.682,2.965,5.605,3.348,0.491,0.715,-0.027,1.058,-1.048,0.242,Agem Kiri,True
P31,Pra-Gerak,T5,1,-4.094,,-5.666,,-5.104,,-3.785,,0.867,,-0.705,,-0.143,,Agem Kiri,False
P31,Pra-Gerak,T6,4,6.907,2.204,4.063,2.13,4.821,2.34,3.51,2.177,1.412,0.587,-1.432,0.343,-0.675,0.965,Agem Kiri,True
P31,Tahan,C3,3,2.749,1.363,-0.205,1.522,0.896,2.194,0.821,1.57,1.391,0.509,-1.563,0.44,-0.461,0.987,Agem Kiri,True
P31,Tahan,C4,4,-0.131,0.825,-2.695,0.761,-2.687,0.337,-2.236,0.389,1.741,0.328,-0.823,0.235,-0.814,0.436,Agem Kiri,True
P31,Tahan,F3,3,-0.128,1.273,-4.22,2.15,-1.775,0.37,-1.7,1.112,1.493,0.175,-2.599,1.046,-0.154,0.763,Agem Kiri,True
P31,Tahan,F4,2,3.186,3.057,-0.269,0.922,-0.454,1.091,-0.239,1.114,2.167,1.114,-1.288,1.021,-1.473,0.852,Agem Kiri,False
P31,Tahan,F7,2,2.764,1.17,0.875,0.473,2.952,1.448,2.587,0.589,0.376,0.059,-1.513,0.639,0.564,0.336,Agem Kiri,False
P31,Tahan,F8,1,0.53,,-1.396,,-1.751,,-0.78,,1.505,,-0.42,,-0.776,,Agem Kiri,False
P31,Tahan,Fp1,2,-1.669,2.884,-4.599,2.654,-1.884,1.424,-1.802,0.371,0.787,0.736,-2.143,0.506,0.572,0.724,Agem Kiri,False
P31,Tahan,Fp2,2,6.939,1.668,6.586,1.075,4.59,3.79,2.778,2.715,0.879,0.528,0.525,1.121,-1.471,1.594,Agem Kiri,False
P31,Tahan,O1,1,0.863,,-1.245,,0.933,,2.219,,0.491,,-1.617,,0.561,,Agem Kiri,False
P31,Tahan,O2,2,3.496,2.256,0.315,2.285,0.411,2.928,0.832,2.73,1.936,0.195,-1.245,0.166,-1.149,0.477,Agem Kiri,False
P31,Tahan,P3,3,0.47,0.764,-1.124,1.034,-1.114,0.355,-0.692,0.414,1.02,0.417,-0.575,0.512,-0.564,0.344,Agem Kiri,True
P31,Tahan,P4,2,7.926,0.79,7.114,0.759,7.09,2.752,6.832,4.578,0.193,0.256,-0.62,1.804,-0.644,1.707,Agem Kiri,False
P31,Tahan,T3,3,-0.205,1.717,-4.062,1.754,-2.763,1.311,-1.871,1.08,2.064,0.198,-1.793,0.583,-0.495,0.335,Agem Kiri,True
P31,Tahan,T4,3,11.441,0.582,12.791,1.064,8.943,0.881,7.157,1.921,0.107,0.754,1.458,0.874,-2.391,0.965,Agem Kiri,True
P31,Tahan,T5,1,1.822,,-0.289,,0.086,,0.243,,1.278,,-0.833,,-0.458,,Agem Kiri,False
P31,Tahan,T6,3,10.909,2.527,7.994,2.412,5.714,1.072,5.096,1.87,2.158,0.631,-0.757,1.02,-3.037,1.758,Agem Kiri,True
P32,Berdiri,C3,1,6.338,,3.783,,5.873,,3.955,,0.831,,-1.725,,0.365,,Agem Kiri,False
P32,Berdiri,C4,2,4.353,0.056,2.379,0.593,3.971,0.396,2.892,0.473,0.718,0.251,-1.257,0.286,0.336,0.089,Agem Kiri,False
P32,Berdiri,F4,2,7.67,1.815,5.157,0.558,6.882,0.031,6.317,0.339,0.842,0.844,-1.671,0.412,0.054,0.939,Agem Kiri,False
P32,Berdiri,F8,2,5.835,2.398,0.834,0.583,2.374,0.421,2.535,0.067,2.389,1.183,-2.612,0.632,-1.071,1.636,Agem Kiri,False
P32,Berdiri,Fp1,1,-1.774,,-0.672,,-0.491,,-0.186,,-0.845,,0.257,,0.437,,Agem Kiri,False
P32,Berdiri,Fp2,1,-1.888,,-4.428,,1.348,,2.209,,-1.179,,-3.719,,2.057,,Agem Kiri,False
P32,Berdiri,O1,3,2.224,2.013,3.698,0.537,1.583,1.216,1.492,1.117,-0.246,0.879,1.227,0.796,-0.888,0.251,Agem Kiri,True
P32,Berdiri,O2,1,8.504,,9.881,,7.592,,7.788,,-0.2,,1.177,,-1.111,,Agem Kiri,False
P32,Berdiri,P3,4,3.46,2.851,3.788,2.023,5.506,2.12,4.667,1.862,-1.222,1.14,-0.893,0.647,0.824,0.674,Agem Kiri,True
P32,Berdiri,P4,2,5.228,1.721,2.5,1.03,3.478,2.2,4.314,3.55,1.298,0.054,-1.431,0.745,-0.452,0.425,Agem Kiri,False
P32,Berdiri,T3,1,3.87,,1.32,,4.288,,3.213,,0.383,,-2.167,,0.801,,Agem Kiri,False
P32,Berdiri,T4,1,4.353,,6.83,,5.317,,5.741,,-1.1,,1.377,,-0.136,,Agem Kiri,False
P32,Berdiri,T5,1,0.783,,0.353,,-0.796,,0.05,,0.748,,0.318,,-0.832,,Agem Kiri,False
P32,Berdiri,T6,1,3.456,,-2.77,,0.321,,-2.004,,2.392,,-3.833,,-0.742,,Agem Kiri,False
P32,Gerak,C3,4,6.368,1.606,3.619,0.827,3.053,0.808,0.626,0.693,1.581,0.76,-1.168,1.342,-1.734,0.384,Agem Kiri,True
P32,Gerak,C4,3,6.132,2.629,4.653,2.043,2.571,0.669,2.771,1.459,1.395,0.747,-0.083,0.198,-2.165,1.372,Agem Kiri,True
P32,Gerak,F4,2,4.672,6.134,3.349,5.541,3.786,4.803,3.495,2.241,0.62,0.554,-0.704,0.039,-0.266,0.777,Agem Kiri,False
P32,Gerak,F7,2,1.414,1.645,0.516,4.613,0.732,0.975,-0.462,1.041,0.271,0.563,-0.626,2.405,-0.41,1.232,Agem Kiri,False
P32,Gerak,Fp2,1,5.874,,2.185,,0.805,,3.69,,2.736,,-0.954,,-2.334,,Agem Kiri,False
P32,Gerak,O1,3,3.093,1.902,-0.626,0.33,-0.086,1.362,-1.2,0.764,1.791,0.862,-1.928,1.324,-1.388,1.219,Agem Kiri,True
P32,Gerak,O2,1,3.267,,3.825,,0.009,,1.249,,0.588,,1.146,,-2.671,,Agem Kiri,False
P32,Gerak,P3,4,2.823,0.632,3.762,0.761,1.358,1.238,-0.542,1.454,0.113,0.391,1.051,0.723,-1.352,0.752,Agem Kiri,True
P32,Gerak,P4,3,4.28,1.702,3.618,4.56,3.937,0.959,5.336,1.834,-0.888,1.121,-1.55,3.199,-1.231,2.346,Agem Kiri,True
P32,Gerak,T3,4,2.347,0.66,2.002,2.332,0.913,2.015,1.393,1.402,0.442,1.192,0.097,0.84,-0.992,0.386,Agem Kiri,True
P32,Gerak,T4,1,4.648,,4.262,,3.056,,5.665,,0.519,,0.132,,-1.073,,Agem Kiri,False
P32,Gerak,T5,3,-0.102,1.251,-0.313,1.033,-2.651,0.656,-3.21,0.223,0.83,0.875,0.618,1.403,-1.72,0.3,Agem Kiri,True
P32,Gerak,T6,1,0.085,,-1.026,,2.144,,1.962,,-0.556,,-1.667,,1.503,,Agem Kiri,False
P32,Naik,C3,1,6.155,,6.892,,7.999,,7.242,,-0.96,,-0.223,,0.884,,Agem Kiri,False
P32,Naik,C4,2,7.2,2.365,0.198,0.123,1.961,1.285,2.431,0.51,3.097,0.591,-3.905,1.65,-2.142,0.488,Agem Kiri,False
P32,Naik,F3,1,3.696,,6.754,,2.15,,2.954,,-0.815,,2.244,,-2.361,,Agem Kiri,False
P32,Naik,F4,2,7.425,3.676,1.995,0.324,3.172,0.075,4.433,1.876,1.979,1.414,-3.452,2.585,-2.275,2.336,Agem Kiri,False
P32,Naik,F7,3,1.293,1.372,1.945,1.384,1.174,0.863,0.3,2.113,-0.476,1.523,0.177,1.253,-0.594,0.671,Agem Kiri,True
P32,Naik,F8,1,4.129,,-1.189,,2.14,,5.343,,2.003,,-3.315,,0.014,,Agem Kiri,False
P32,Naik,Fp1,1,1.1,,0.582,,3.737,,3.067,,-1.085,,-1.603,,1.552,,Agem Kiri,False
P32,Naik,O1,2,1.444,0.039,-0.43,1.54,-0.179,1.363,-1.251,1.686,1.056,0.836,-0.818,0.744,-0.566,0.567,Agem Kiri,False
P32,Naik,O2,2,5.95,3.467,7.287,1.242,10.043,2.354,10.862,1.207,-2.032,1.08,-0.696,1.145,2.06,0.033,Agem Kiri,False
P32,Naik,P3,1,1.093,,6.392,,6.319,,5.861,,-4.031,,1.268,,1.195,,Agem Kiri,False
P32,Naik,P4,3,4.717,2.903,1.576,0.763,0.158,1.528,0.297,1.619,1.971,0.946,-1.17,1.248,-2.588,1.217,Agem Kiri,True
P32,Naik,T3,2,6.948,0.418,3.754,2.103,5.152,3.041,6.43,3.962,1.164,2.004,-2.03,0.517,-0.632,1.455,Agem Kiri,False
P32,Naik,T4,4,7.206,1.923,7.1,2.297,7.172,2.006,4.805,1.639,-0.0,0.489,-0.106,0.454,-0.034,0.253,Agem Kiri,True
P32,Naik,T5,2,3.847,1.705,2.423,0.774,3.787,0.596,2.868,0.082,0.302,0.985,-1.122,1.494,0.242,0.124,Agem Kiri,False
P32,Naik,T6,3,5.267,3.713,1.326,1.451,2.139,1.801,3.229,1.14,1.261,1.459,-2.679,2.983,-1.867,1.709,Agem Kiri,True
P32,Pasca-Naik,C3,2,7.611,3.105,10.528,1.721,7.93,1.973,8.437,0.183,-1.302,1.053,1.615,0.331,-0.982,0.079,Agem Kiri,False
P32,Pasca-Naik,C4,3,6.213,1.924,8.615,1.163,7.11,1.057,6.658,0.328,-1.44,1.674,0.962,0.726,-0.543,0.205,Agem Kiri,True
P32,Pasca-Naik,F3,1,7.155,,10.546,,6.917,,6.386,,-1.208,,2.183,,-1.445,,Agem Kiri,False
P32,Pasca-Naik,F4,1,10.794,,0.908,,7.235,,10.367,,2.498,,-7.388,,-1.061,,Agem Kiri,False
P32,Pasca-Naik,O1,1,5.057,,7.498,,4.216,,3.356,,-0.422,,2.02,,-1.262,,Agem Kiri,False
P32,Pasca-Naik,P3,1,6.77,,8.957,,4.247,,2.663,,0.023,,2.21,,-2.5,,Agem Kiri,False
P32,Pasca-Naik,P4,1,6.045,,6.476,,9.702,,10.589,,-1.833,,-1.402,,1.824,,Agem Kiri,False
P32,Pasca-Naik,T3,1,6.068,,2.318,,6.242,,6.111,,0.723,,-3.027,,0.897,,Agem Kiri,False
P32,Pasca-Naik,T6,1,3.366,,7.592,,7.03,,8.614,,-3.019,,1.207,,0.645,,Agem Kiri,False
P32,Pra-Gerak,C3,3,-3.12,1.475,-7.039,1.062,-4.211,0.464,-5.07,1.041,1.155,0.855,-2.764,0.634,0.064,1.084,Agem Kiri,True
P32,Pra-Gerak,C4,2,-0.778,3.873,-2.55,1.915,-0.58,0.066,0.525,0.214,0.049,2.134,-1.723,0.175,0.247,1.806,Agem Kiri,False
P32,Pra-Gerak,F3,3,-4.332,0.852,-4.94,0.751,-2.447,0.488,-2.815,0.978,-0.693,0.247,-1.301,0.288,1.192,0.148,Agem Kiri,True
P32,Pra-Gerak,F4,4,-0.445,2.382,-0.804,1.905,-0.547,0.674,0.869,0.939,-0.222,1.044,-0.582,0.974,-0.324,0.883,Agem Kiri,True
P32,Pra-Gerak,F7,2,0.709,1.824,2.805,2.188,1.464,3.43,1.459,3.618,-1.497,3.315,0.598,0.697,-0.742,1.939,Agem Kiri,False
P32,Pra-Gerak,F8,3,-1.648,1.832,-1.781,1.321,-2.906,1.619,-1.217,2.411,0.237,1.155,0.104,0.901,-1.021,0.428,Agem Kiri,True
P32,Pra-Gerak,Fp2,2,0.852,2.159,-4.93,0.875,0.171,1.942,1.589,1.8,1.098,2.342,-4.684,0.691,0.416,1.758,Agem Kiri,False
P32,Pra-Gerak,O1,4,-0.144,0.32,-0.686,1.628,-1.751,1.759,-1.754,1.976,0.536,0.68,-0.006,1.146,-1.071,0.931,Agem Kiri,True
P32,Pra-Gerak,O2,2,0.042,0.65,0.439,1.315,1.049,1.697,-0.196,2.357,-0.614,0.654,-0.217,1.319,0.393,1.692,Agem Kiri,False
P32,Pra-Gerak,P3,3,-3.31,0.438,-3.216,2.303,-2.993,1.182,-4.19,0.694,-0.305,0.72,-0.212,1.418,0.011,0.689,Agem Kiri,True
P32,Pra-Gerak,P4,2,0.734,3.675,-1.347,0.529,-2.764,0.173,-1.509,0.2,1.269,2.146,-0.811,2.057,-2.228,1.701,Agem Kiri,False
P32,Pra-Gerak,T3,3,-4.825,0.635,-5.243,0.826,-4.333,1.261,-4.307,1.293,-0.288,0.907,-0.706,1.093,0.205,0.964,Agem Kiri,True
P32,Pra-Gerak,T4,2,1.029,7.023,-2.831,1.864,2.068,1.18,3.38,0.791,-0.53,3.017,-4.389,2.141,0.509,2.825,Agem Kiri,False
P32,Pra-Gerak,T5,4,-2.022,2.649,-2.594,2.371,-1.366,1.863,-1.671,1.349,-0.558,1.273,-1.131,1.067,0.097,0.953,Agem Kiri,True
P32,Pra-Gerak,T6,2,-0.254,5.052,-2.612,2.166,-1.017,1.899,0.532,1.829,0.642,1.83,-1.716,1.056,-0.121,1.323,Agem Kiri,False
P32,Tahan,C3,2,6.537,1.896,5.786,0.309,7.592,1.073,6.635,0.626,-0.391,1.861,-1.143,0.344,0.664,1.108,Agem Kiri,False
P32,Tahan,C4,3,5.955,1.746,0.896,2.991,3.819,2.014,3.259,1.53,1.875,0.57,-3.183,1.042,-0.261,0.514,Agem Kiri,True
P32,Tahan,F3,3,5.766,1.946,4.745,1.707,5.202,1.181,4.314,1.517,0.467,0.414,-0.553,0.419,-0.096,0.41,Agem Kiri,True
P32,Tahan,F4,4,4.284,1.385,5.66,0.4,3.429,1.888,3.442,2.173,-0.497,0.781,0.879,0.665,-1.352,1.085,Agem Kiri,True
P32,Tahan,F7,3,3.391,1.725,1.178,0.991,2.25,0.964,2.511,0.523,0.841,0.846,-1.371,0.931,-0.299,0.622,Agem Kiri,True
P32,Tahan,F8,2,4.824,2.943,1.032,0.552,2.985,1.297,3.146,0.89,1.352,2.262,-2.44,1.233,-0.487,1.978,Agem Kiri,False
P32,Tahan,Fp2,2,1.656,3.31,-1.798,0.872,1.383,0.741,1.266,0.423,0.735,1.996,-2.719,2.186,0.463,0.574,Agem Kiri,False
P32,Tahan,O1,2,1.308,2.375,1.525,1.296,-0.607,0.896,0.661,2.183,0.591,0.738,0.808,0.341,-1.324,0.742,Agem Kiri,False
P32,Tahan,O2,3,8.748,2.197,3.884,2.702,4.7,2.286,5.33,2.696,1.987,0.113,-2.878,0.432,-2.061,0.1,Agem Kiri,True
P32,Tahan,P3,2,4.866,2.72,7.647,0.2,6.206,1.462,5.527,0.023,-1.522,1.56,1.259,1.361,-0.183,0.301,Agem Kiri,False
P32,Tahan,P4,3,2.526,2.051,2.259,1.47,3.676,2.413,2.71,2.293,-0.552,0.713,-0.819,0.806,0.598,0.967,Agem Kiri,True
P32,Tahan,T3,2,4.347,2.633,2.776,0.543,3.572,0.918,3.012,1.799,0.603,1.505,-0.967,1.671,-0.171,0.21,Agem Kiri,False
P32,Tahan,T4,1,-2.79,,-3.442,,-3.307,,-1.54,,0.316,,-0.336,,-0.201,,Agem Kiri,False
P32,Tahan,T5,2,1.962,2.137,4.515,0.247,4.361,2.372,2.407,1.746,-2.161,2.8,0.393,0.909,0.239,1.709,Agem Kiri,False
P32,Tahan,T6,3,3.604,2.526,3.416,2.718,0.819,3.332,0.146,3.138,0.849,0.302,0.661,0.199,-1.936,0.566,Agem Kiri,True
P08,Berdiri,C3,2,2.235,0.178,0.166,2.088,4.584,0.102,3.673,0.352,-1.068,0.517,-3.137,1.749,1.281,0.237,Ngeed,False
P08,Berdiri,C4,4,-0.243,1.216,-1.267,0.849,-1.014,0.489,-0.882,0.45,0.378,0.775,-0.647,0.944,-0.394,0.584,Ngeed,True
P08,Berdiri,F3,2,-1.739,6.24,-2.44,6.025,1.925,2.818,1.324,3.409,-2.349,2.467,-3.05,2.253,1.315,0.954,Ngeed,False
P08,Berdiri,F4,4,0.932,0.99,1.968,1.184,2.994,0.633,2.409,0.474,-1.362,0.882,-0.325,1.15,0.7,0.601,Ngeed,True
P08,Berdiri,F7,4,0.495,3.15,-0.213,3.753,0.26,2.187,-0.412,2.259,0.12,0.353,-0.588,0.938,-0.115,0.687,Ngeed,True
P08,Berdiri,F8,4,4.701,0.832,1.701,1.503,3.318,2.413,2.693,2.098,0.552,1.69,-2.448,1.021,-0.83,1.392,Ngeed,True
P08,Berdiri,Fp1,2,-2.011,1.141,-1.794,1.111,-4.132,0.333,-4.277,0.125,0.846,1.348,1.064,0.905,-1.274,0.127,Ngeed,False
P08,Berdiri,Fp2,4,2.503,1.304,0.609,1.859,2.002,1.869,1.415,1.681,0.471,0.906,-1.423,1.073,-0.03,0.613,Ngeed,True
P08,Berdiri,O1,3,-0.599,1.766,-1.777,2.594,-1.286,3.04,-1.292,2.895,0.266,0.922,-0.912,1.494,-0.422,1.386,Ngeed,True
P08,Berdiri,O2,2,-0.499,1.95,-0.435,1.718,4.162,1.516,3.508,0.401,-2.99,2.422,-2.926,2.19,1.672,1.044,Ngeed,False
P08,Berdiri,P3,2,1.345,1.893,0.133,3.393,3.92,1.899,3.18,2.167,-1.185,0.252,-2.396,1.248,1.391,0.245,Ngeed,False
P08,Berdiri,P4,4,1.574,0.883,-1.64,0.828,-0.59,0.843,-0.112,0.76,1.587,0.413,-1.627,0.221,-0.577,0.432,Ngeed,True
P08,Berdiri,T3,4,0.263,1.749,-0.912,1.895,1.07,1.797,0.402,1.971,-0.245,0.474,-1.419,1.142,0.562,0.236,Ngeed,True
P08,Berdiri,T4,4,4.383,1.767,0.86,0.604,-0.795,0.667,-1.611,0.468,2.358,1.061,-1.165,1.322,-2.82,1.007,Ngeed,True
