metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,skema
TE,Agem Kiri,3,Berdiri,F8-T4,12.46,11.626,7.269,10,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,Fp1-F3,-0.77,1.455,0.829,10,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,Fp1-F7,-2.216,-0.886,0.339,10,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,Fp2-F4,6.363,0.959,4.287,6,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,Fp2-F8,8.006,7.091,3.724,6,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,P3-O1,3.707,1.677,2.547,10,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,P4-O2,8.708,6.706,5.566,10,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,T3-T5,-1.446,-0.867,-3.752,1,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,T4-T6,6.127,2.932,1.293,10,P08,C_bipolar
TE,Agem Kiri,3,Berdiri,T6-O2,5.039,1.083,0.743,10,P08,C_bipolar
TE,Agem Kiri,3,Gerak,C3-P3,10.261,2.278,1.08,2,P08,C_bipolar
TE,Agem Kiri,3,Gerak,C4-P4,9.924,2.336,0.941,2,P08,C_bipolar
TE,Agem Kiri,3,Gerak,F3-C3,7.196,0.882,-3.116,2,P08,C_bipolar
TE,Agem Kiri,3,Gerak,F4-C4,0.427,1.343,-3.744,1,P08,C_bipolar
TE,Agem Kiri,3,Gerak,F7-T3,2.375,0.591,-1.7,1,P08,C_bipolar
TE,Agem Kiri,3,Gerak,F8-T4,12.594,4.889,5.838,2,P08,C_bipolar
TE,Agem Kiri,3,Gerak,Fp1-F3,-1.759,0.339,-4.309,2,P08,C_bipolar
TE,Agem Kiri,3,Gerak,Fp1-F7,-0.157,1.551,-5.95,1,P08,C_bipolar
TE,Agem Kiri,3,Gerak,Fp2-F8,5.327,3.784,-0.951,1,P08,C_bipolar
TE,Agem Kiri,3,Gerak,T4-T6,3.414,-2.846,-4.005,1,P08,C_bipolar
TE,Agem Kiri,3,Naik,C4-P4,9.732,8.06,3.329,2,P08,C_bipolar
TE,Agem Kiri,3,Naik,F4-C4,3.238,2.254,6.048,1,P08,C_bipolar
TE,Agem Kiri,3,Naik,F7-T3,-6.439,-1.219,-3.812,2,P08,C_bipolar
TE,Agem Kiri,3,Naik,F8-T4,9.586,-0.891,4.378,1,P08,C_bipolar
TE,Agem Kiri,3,Naik,Fp1-F7,-12.813,-13.581,-12.815,1,P08,C_bipolar
TE,Agem Kiri,3,Naik,Fp2-F8,7.707,7.84,3.586,1,P08,C_bipolar
TE,Agem Kiri,3,Naik,P4-O2,6.73,6.0,3.625,1,P08,C_bipolar
TE,Agem Kiri,3,Naik,T3-T5,-2.267,-10.303,-5.059,2,P08,C_bipolar
TE,Agem Kiri,3,Naik,T5-O1,-2.99,-8.716,-4.544,1,P08,C_bipolar
TE,Agem Kiri,3,Tahan,C4-P4,5.564,8.525,6.19,4,P08,C_bipolar
TE,Agem Kiri,3,Tahan,F7-T3,0.361,7.877,3.427,7,P08,C_bipolar
TE,Agem Kiri,3,Tahan,F8-T4,10.672,9.329,5.799,11,P08,C_bipolar
TE,Agem Kiri,3,Tahan,Fp1-F7,-1.167,-0.396,0.183,6,P08,C_bipolar
TE,Agem Kiri,3,Tahan,Fp2-F8,7.728,6.828,2.287,11,P08,C_bipolar
TE,Agem Kiri,3,Tahan,P4-O2,1.563,-0.98,1.897,6,P08,C_bipolar
TE,Agem Kiri,3,Tahan,T4-T6,8.09,4.854,-0.299,4,P08,C_bipolar
TE,Agem Kiri,3,Tahan,T6-O2,8.167,5.049,-1.582,4,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,C3-P3,7.03,4.948,5.789,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,C4-P4,2.677,5.806,4.48,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,F3-C3,3.26,1.159,-1.232,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,F4-C4,3.874,6.13,6.577,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,F7-T3,3.787,4.431,4.166,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,F8-T4,9.716,7.737,3.83,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,Fp1-F3,2.737,1.43,0.5,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,Fp1-F7,0.933,1.366,0.076,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,Fp2-F4,4.714,5.529,5.831,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,Fp2-F8,4.389,3.576,3.988,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,P3-O1,4.21,5.726,5.399,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,P4-O2,4.514,4.77,5.76,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,T4-T6,3.331,2.118,2.4,15,P08,C_bipolar
TE,Agem Kiri,4,Berdiri,T6-O2,-1.395,-3.29,-0.892,15,P08,C_bipolar
TE,Agem Kiri,4,Gerak,C3-P3,2.358,5.732,3.766,2,P08,C_bipolar
TE,Agem Kiri,4,Gerak,C4-P4,8.177,6.963,4.232,2,P08,C_bipolar
TE,Agem Kiri,4,Gerak,F3-C3,5.763,2.218,-2.988,2,P08,C_bipolar
TE,Agem Kiri,4,Gerak,F7-T3,7.949,5.185,2.413,1,P08,C_bipolar
TE,Agem Kiri,4,Gerak,F8-T4,11.709,9.191,5.104,2,P08,C_bipolar
TE,Agem Kiri,4,Gerak,Fp1-F3,2.016,0.687,-1.431,2,P08,C_bipolar
TE,Agem Kiri,4,Gerak,Fp1-F7,0.241,-2.091,-2.195,1,P08,C_bipolar
TE,Agem Kiri,4,Naik,C3-P3,0.401,-1.169,0.488,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,C4-P4,10.935,5.016,3.195,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,F4-C4,6.331,7.549,4.846,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,F7-T3,-3.042,-6.304,-2.457,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,Fp2-F4,6.67,8.863,5.964,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,Fp2-F8,6.411,10.002,7.67,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,P4-O2,5.366,4.198,1.99,1,P08,C_bipolar
TE,Agem Kiri,4,Naik,T3-T5,-7.442,-4.862,-3.095,2,P08,C_bipolar
TE,Agem Kiri,4,Naik,T6-O2,-3.343,-2.875,1.91,1,P08,C_bipolar
TE,Agem Kiri,4,Tahan,C3-P3,-2.594,-1.305,1.353,3,P08,C_bipolar
TE,Agem Kiri,4,Tahan,C4-P4,9.254,9.657,4.715,11,P08,C_bipolar
TE,Agem Kiri,4,Tahan,F4-C4,0.57,1.203,2.035,3,P08,C_bipolar
TE,Agem Kiri,4,Tahan,F8-T4,8.249,6.528,3.357,8,P08,C_bipolar
TE,Agem Kiri,4,Tahan,Fp2-F4,2.951,-1.735,2.618,3,P08,C_bipolar
TE,Agem Kiri,4,Tahan,Fp2-F8,7.971,7.381,4.983,11,P08,C_bipolar
TE,Agem Kiri,4,Tahan,P3-O1,-10.67,-8.576,-7.421,3,P08,C_bipolar
TE,Agem Kiri,4,Tahan,P4-O2,5.663,4.262,1.346,11,P08,C_bipolar
TE,Agem Kiri,4,Tahan,T3-T5,-0.449,-2.62,-3.479,3,P08,C_bipolar
TE,Agem Kiri,4,Tahan,T4-T6,2.87,4.491,3.146,8,P08,C_bipolar
TE,Agem Kiri,4,Tahan,T5-O1,-1.11,-1.976,-4.402,9,P08,C_bipolar
TE,Agem Kiri,4,Tahan,T6-O2,2.227,2.276,1.15,11,P08,C_bipolar
TE,Ngeed,1,Berdiri,C3-P3,-4.231,-4.675,-4.989,3,P08,C_bipolar
TE,Ngeed,1,Berdiri,C4-P4,1.731,-3.077,-2.108,9,P08,C_bipolar
TE,Ngeed,1,Berdiri,F3-C3,3.681,-0.562,-1.659,2,P08,C_bipolar
TE,Ngeed,1,Berdiri,F4-C4,1.547,-1.108,0.048,7,P08,C_bipolar
TE,Ngeed,1,Berdiri,F7-T3,-2.357,-0.752,-3.897,9,P08,C_bipolar
TE,Ngeed,1,Berdiri,F8-T4,1.401,2.817,2.634,13,P08,C_bipolar
TE,Ngeed,1,Berdiri,Fp1-F7,1.532,3.868,2.217,5,P08,C_bipolar
TE,Ngeed,1,Berdiri,Fp2-F4,3.536,4.663,4.592,7,P08,C_bipolar
TE,Ngeed,1,Berdiri,Fp2-F8,3.959,1.928,-1.293,13,P08,C_bipolar
TE,Ngeed,1,Berdiri,P3-O1,-2.454,-6.537,-6.483,3,P08,C_bipolar
TE,Ngeed,1,Berdiri,P4-O2,0.893,-0.632,0.86,8,P08,C_bipolar
TE,Ngeed,1,Berdiri,T3-T5,-7.967,-8.373,-8.274,6,P08,C_bipolar
TE,Ngeed,1,Berdiri,T4-T6,-2.002,-0.439,-2.093,8,P08,C_bipolar
TE,Ngeed,1,Berdiri,T5-O1,-8.304,-8.313,-9.796,3,P08,C_bipolar
TE,Ngeed,1,Berdiri,T6-O2,-3.761,-5.467,-4.659,8,P08,C_bipolar
TE,Ngeed,1,Gerak,C3-P3,3.537,6.237,3.175,3,P08,C_bipolar
TE,Ngeed,1,Gerak,F3-C3,5.431,1.642,2.336,3,P08,C_bipolar
TE,Ngeed,1,Gerak,F7-T3,-4.23,-6.647,-1.133,3,P08,C_bipolar
TE,Ngeed,1,Gerak,F8-T4,5.912,2.145,-1.456,3,P08,C_bipolar
TE,Ngeed,1,Gerak,Fp1-F3,-0.436,-1.457,-2.799,3,P08,C_bipolar
TE,Ngeed,1,Gerak,Fp1-F7,0.152,0.412,-3.445,3,P08,C_bipolar
TE,Ngeed,1,Gerak,Fp2-F8,3.052,4.525,2.843,3,P08,C_bipolar
TE,Ngeed,1,Gerak,P3-O1,4.825,-0.189,2.647,2,P08,C_bipolar
TE,Ngeed,1,Naik,C3-P3,4.853,0.391,3.485,1,P08,C_bipolar
TE,Ngeed,1,Naik,F3-C3,3.091,1.803,3.033,2,P08,C_bipolar
TE,Ngeed,1,Naik,F7-T3,-8.44,-3.853,-5.974,2,P08,C_bipolar
TE,Ngeed,1,Tahan,F7-T3,-10.28,-3.907,-2.752,4,P08,C_bipolar
TE,Ngeed,1,Tahan,F8-T4,7.247,3.82,-1.127,3,P08,C_bipolar
TE,Ngeed,1,Tahan,Fp1-F3,5.968,5.734,2.141,1,P08,C_bipolar
TE,Ngeed,1,Tahan,Fp1-F7,3.049,2.29,2.124,4,P08,C_bipolar
TE,Ngeed,1,Tahan,Fp2-F8,3.002,3.146,2.271,3,P08,C_bipolar
TE,Ngeed,2,Berdiri,C3-P3,-5.146,-5.312,3.295,6,P08,C_bipolar
TE,Ngeed,2,Berdiri,C4-P4,-4.528,-3.029,0.682,11,P08,C_bipolar
TE,Ngeed,2,Berdiri,F3-C3,0.932,-2.415,3.69,6,P08,C_bipolar
TE,Ngeed,2,Berdiri,F4-C4,-4.157,-3.204,2.482,10,P08,C_bipolar
TE,Ngeed,2,Berdiri,F7-T3,-4.061,-6.347,-2.574,11,P08,C_bipolar
TE,Ngeed,2,Berdiri,F8-T4,3.511,4.086,7.231,11,P08,C_bipolar
TE,Ngeed,2,Berdiri,Fp1-F3,-1.518,-0.759,1.695,1,P08,C_bipolar
TE,Ngeed,2,Berdiri,Fp1-F7,1.626,-0.721,5.688,6,P08,C_bipolar
TE,Ngeed,2,Berdiri,Fp2-F4,0.1,0.744,6.834,10,P08,C_bipolar
TE,Ngeed,2,Berdiri,Fp2-F8,1.194,0.927,0.142,11,P08,C_bipolar
TE,Ngeed,2,Berdiri,P3-O1,-1.47,-4.798,0.056,6,P08,C_bipolar
TE,Ngeed,2,Berdiri,P4-O2,-2.984,-3.198,4.197,10,P08,C_bipolar
TE,Ngeed,2,Berdiri,T3-T5,-8.775,-7.21,-4.503,10,P08,C_bipolar
TE,Ngeed,2,Berdiri,T4-T6,-0.001,-4.519,1.284,10,P08,C_bipolar
TE,Ngeed,2,Berdiri,T5-O1,-9.991,-9.831,-8.812,10,P08,C_bipolar
TE,Ngeed,2,Berdiri,T6-O2,-6.171,-10.162,-3.947,10,P08,C_bipolar
TE,Ngeed,2,Gerak,C3-P3,3.779,-1.312,2.303,1,P08,C_bipolar
TE,Ngeed,2,Gerak,F3-C3,8.723,4.261,3.186,2,P08,C_bipolar
TE,Ngeed,2,Gerak,F7-T3,-3.448,-2.234,-6.526,2,P08,C_bipolar
TE,Ngeed,2,Gerak,F8-T4,-2.371,-2.484,-0.072,2,P08,C_bipolar
TE,Ngeed,2,Gerak,Fp1-F3,1.526,-3.902,-3.765,2,P08,C_bipolar
TE,Ngeed,2,Gerak,Fp1-F7,-0.29,-6.428,-4.105,2,P08,C_bipolar
TE,Ngeed,2,Gerak,Fp2-F8,5.243,2.149,0.09,2,P08,C_bipolar
TE,Ngeed,2,Gerak,P3-O1,9.164,-0.574,2.939,1,P08,C_bipolar
TE,Ngeed,2,Naik,F7-T3,-1.153,-2.317,-1.995,2,P08,C_bipolar
TE,Ngeed,2,Naik,Fp1-F7,3.915,6.228,4.477,1,P08,C_bipolar
TE,Ngeed,2,Tahan,C3-P3,-4.272,-1.434,-1.76,4,P08,C_bipolar
TE,Ngeed,2,Tahan,C4-P4,-1.614,1.319,-0.154,8,P08,C_bipolar
TE,Ngeed,2,Tahan,F3-C3,-0.573,2.744,1.022,3,P08,C_bipolar
TE,Ngeed,2,Tahan,F4-C4,-3.146,1.933,1.451,7,P08,C_bipolar
TE,Ngeed,2,Tahan,F7-T3,-11.4,-10.012,-6.377,7,P08,C_bipolar
TE,Ngeed,2,Tahan,F8-T4,1.537,4.237,3.755,11,P08,C_bipolar
TE,Ngeed,2,Tahan,Fp2-F4,2.428,7.472,6.582,7,P08,C_bipolar
TE,Ngeed,2,Tahan,Fp2-F8,3.606,3.796,3.256,11,P08,C_bipolar
TE,Ngeed,2,Tahan,P3-O1,-4.829,-3.69,-2.958,4,P08,C_bipolar
TE,Ngeed,2,Tahan,P4-O2,-0.403,4.582,3.695,8,P08,C_bipolar
TE,Ngeed,2,Tahan,T3-T5,-8.428,-7.018,-7.002,3,P08,C_bipolar
TE,Ngeed,2,Tahan,T4-T6,0.797,4.115,0.643,8,P08,C_bipolar
TE,Ngeed,2,Tahan,T5-O1,-9.725,-7.11,-8.255,4,P08,C_bipolar
TE,Ngeed,2,Tahan,T6-O2,-5.314,-4.422,-5.258,8,P08,C_bipolar
TE,Ngeed,3,Berdiri,C3-P3,1.054,-3.429,-0.905,5,P08,C_bipolar
TE,Ngeed,3,Berdiri,C4-P4,0.626,-0.079,0.547,13,P08,C_bipolar
TE,Ngeed,3,Berdiri,F3-C3,-2.614,-0.962,-1.237,5,P08,C_bipolar
TE,Ngeed,3,Berdiri,F4-C4,1.07,-1.474,0.063,13,P08,C_bipolar
TE,Ngeed,3,Berdiri,F7-T3,7.647,4.914,6.416,10,P08,C_bipolar
TE,Ngeed,3,Berdiri,F8-T4,6.418,2.472,1.245,13,P08,C_bipolar
TE,Ngeed,3,Berdiri,Fp1-F3,0.924,-1.509,-1.035,7,P08,C_bipolar
TE,Ngeed,3,Berdiri,Fp1-F7,1.177,-1.962,-1.595,10,P08,C_bipolar
TE,Ngeed,3,Berdiri,Fp2-F4,1.605,-1.183,-0.457,13,P08,C_bipolar
TE,Ngeed,3,Berdiri,Fp2-F8,1.816,-2.934,-2.972,13,P08,C_bipolar
TE,Ngeed,3,Berdiri,P3-O1,4.318,3.945,5.538,4,P08,C_bipolar
TE,Ngeed,3,Berdiri,P4-O2,4.567,-1.43,2.002,5,P08,C_bipolar
TE,Ngeed,3,Berdiri,T4-T6,0.472,5.081,-4.003,1,P08,C_bipolar
TE,Ngeed,3,Berdiri,T6-O2,-0.285,0.378,-5.275,1,P08,C_bipolar
TE,Ngeed,3,Gerak,C3-P3,-1.255,-5.269,-5.776,1,P08,C_bipolar
TE,Ngeed,3,Gerak,C4-P4,5.816,1.679,-1.44,2,P08,C_bipolar
TE,Ngeed,3,Gerak,F3-C3,-4.328,-8.423,-12.084,1,P08,C_bipolar
TE,Ngeed,3,Gerak,F4-C4,5.098,2.528,0.526,2,P08,C_bipolar
TE,Ngeed,3,Gerak,F7-T3,8.961,3.452,1.109,2,P08,C_bipolar
TE,Ngeed,3,Gerak,F8-T4,7.55,2.66,1.832,2,P08,C_bipolar
TE,Ngeed,3,Gerak,Fp1-F3,0.911,-8.196,-2.862,2,P08,C_bipolar
TE,Ngeed,3,Gerak,Fp1-F7,-1.62,-6.185,-2.678,2,P08,C_bipolar
TE,Ngeed,3,Gerak,Fp2-F4,5.397,4.169,3.216,2,P08,C_bipolar
TE,Ngeed,3,Gerak,Fp2-F8,6.499,3.658,3.064,2,P08,C_bipolar
TE,Ngeed,3,Gerak,P4-O2,7.253,1.396,-0.09,2,P08,C_bipolar
TE,Ngeed,3,Gerak,T4-T6,7.324,1.597,1.296,1,P08,C_bipolar
TE,Ngeed,3,Gerak,T6-O2,8.111,-0.845,-3.278,1,P08,C_bipolar
TE,Ngeed,3,Naik,C3-P3,-1.675,-1.821,-2.437,2,P08,C_bipolar
TE,Ngeed,3,Naik,C4-P4,5.094,4.873,0.234,2,P08,C_bipolar
TE,Ngeed,3,Naik,F3-C3,-6.37,-7.983,-3.3,2,P08,C_bipolar
TE,Ngeed,3,Naik,F4-C4,3.604,2.665,1.222,2,P08,C_bipolar
TE,Ngeed,3,Naik,F7-T3,0.63,-0.081,-0.054,2,P08,C_bipolar
TE,Ngeed,3,Naik,F8-T4,2.047,2.118,0.183,2,P08,C_bipolar
TE,Ngeed,3,Naik,Fp1-F3,3.412,-1.284,-0.672,2,P08,C_bipolar
TE,Ngeed,3,Naik,Fp1-F7,3.674,-0.544,-0.989,2,P08,C_bipolar
TE,Ngeed,3,Naik,Fp2-F4,0.056,1.574,4.202,2,P08,C_bipolar
TE,Ngeed,3,Naik,Fp2-F8,-1.854,2.486,2.6,2,P08,C_bipolar
TE,Ngeed,3,Naik,P3-O1,-0.034,-0.074,-3.201,2,P08,C_bipolar
TE,Ngeed,3,Naik,P4-O2,0.22,2.143,1.805,2,P08,C_bipolar
TE,Ngeed,3,Naik,T3-T5,4.142,3.501,-2.989,2,P08,C_bipolar
TE,Ngeed,3,Naik,T4-T6,0.004,-1.125,-3.747,2,P08,C_bipolar
TE,Ngeed,3,Naik,T6-O2,-10.362,-5.276,-5.145,2,P08,C_bipolar
TE,Ngeed,3,Tahan,C3-P3,-2.368,-5.481,-0.244,6,P08,C_bipolar
TE,Ngeed,3,Tahan,C4-P4,2.73,2.042,1.691,11,P08,C_bipolar
TE,Ngeed,3,Tahan,F3-C3,1.038,-2.555,-0.804,3,P08,C_bipolar
TE,Ngeed,3,Tahan,F4-C4,0.808,-0.012,2.71,7,P08,C_bipolar
TE,Ngeed,3,Tahan,F7-T3,-4.164,-6.408,-3.38,3,P08,C_bipolar
TE,Ngeed,3,Tahan,F8-T4,5.278,2.355,2.645,11,P08,C_bipolar
TE,Ngeed,3,Tahan,Fp1-F3,-2.846,-5.761,-7.17,1,P08,C_bipolar
TE,Ngeed,3,Tahan,Fp1-F7,-4.142,-4.918,-5.773,1,P08,C_bipolar
TE,Ngeed,3,Tahan,Fp2-F4,1.149,1.739,2.411,7,P08,C_bipolar
TE,Ngeed,3,Tahan,Fp2-F8,2.42,0.449,1.162,11,P08,C_bipolar
TE,Ngeed,3,Tahan,P3-O1,-5.967,-9.227,-7.791,6,P08,C_bipolar
TE,Ngeed,3,Tahan,P4-O2,4.223,3.451,3.164,11,P08,C_bipolar
TE,Ngeed,3,Tahan,T3-T5,-5.646,-10.705,-9.476,3,P08,C_bipolar
TE,Ngeed,3,Tahan,T4-T6,2.765,-1.51,-0.597,11,P08,C_bipolar
TE,Ngeed,3,Tahan,T5-O1,-6.732,-9.753,-5.65,7,P08,C_bipolar
TE,Ngeed,3,Tahan,T6-O2,-2.228,-2.798,-3.656,11,P08,C_bipolar
TE,Ngeed,4,Berdiri,C4-P4,2.07,1.523,1.156,12,P08,C_bipolar
TE,Ngeed,4,Berdiri,F4-C4,-1.549,1.312,0.235,12,P08,C_bipolar
TE,Ngeed,4,Berdiri,F7-T3,8.976,9.608,6.507,4,P08,C_bipolar
TE,Ngeed,4,Berdiri,F8-T4,7.149,0.445,0.067,12,P08,C_bipolar
TE,Ngeed,4,Berdiri,Fp1-F7,3.735,4.039,1.256,4,P08,C_bipolar
TE,Ngeed,4,Berdiri,Fp2-F4,-0.937,0.808,-0.554,12,P08,C_bipolar
TE,Ngeed,4,Berdiri,Fp2-F8,1.552,-3.055,-3.147,12,P08,C_bipolar
TE,Ngeed,4,Berdiri,P4-O2,-0.793,-0.219,0.181,8,P08,C_bipolar
TE,Ngeed,4,Berdiri,T4-T6,0.068,-3.814,-5.895,1,P08,C_bipolar
TE,Ngeed,4,Berdiri,T6-O2,-2.611,-10.168,-7.638,1,P08,C_bipolar
TE,Ngeed,4,Gerak,C4-P4,9.729,4.847,2.193,2,P08,C_bipolar
TE,Ngeed,4,Gerak,F4-C4,7.952,1.101,2.417,1,P08,C_bipolar
TE,Ngeed,4,Gerak,F8-T4,1.977,3.971,1.182,2,P08,C_bipolar
TE,Ngeed,4,Gerak,Fp2-F4,4.854,1.405,2.587,2,P08,C_bipolar
TE,Ngeed,4,Gerak,Fp2-F8,0.174,-0.355,0.253,2,P08,C_bipolar
TE,Ngeed,4,Gerak,T3-T5,-1.119,-0.901,-4.334,2,P08,C_bipolar
TE,Ngeed,4,Gerak,T4-T6,6.708,-2.999,-1.664,1,P08,C_bipolar
TE,Ngeed,4,Gerak,T6-O2,3.558,-1.087,-0.449,2,P08,C_bipolar
TE,Ngeed,4,Naik,C3-P3,-3.689,-6.867,-6.547,2,P08,C_bipolar
TE,Ngeed,4,Naik,C4-P4,-0.285,2.882,0.516,2,P08,C_bipolar
TE,Ngeed,4,Naik,F3-C3,-2.111,-4.856,-6.113,2,P08,C_bipolar
TE,Ngeed,4,Naik,F4-C4,-1.738,-2.392,-0.925,2,P08,C_bipolar
TE,Ngeed,4,Naik,F7-T3,-0.638,-0.14,-0.3,2,P08,C_bipolar
TE,Ngeed,4,Naik,F8-T4,-3.158,-0.699,-0.49,2,P08,C_bipolar
TE,Ngeed,4,Naik,Fp1-F3,-5.105,-3.871,-3.989,2,P08,C_bipolar
TE,Ngeed,4,Naik,Fp1-F7,-5.802,-3.732,-5.214,2,P08,C_bipolar
TE,Ngeed,4,Naik,Fp2-F4,-1.568,-2.834,0.661,2,P08,C_bipolar
TE,Ngeed,4,Naik,Fp2-F8,-2.359,3.317,0.574,2,P08,C_bipolar
TE,Ngeed,4,Naik,P3-O1,-7.943,-1.123,-3.901,2,P08,C_bipolar
TE,Ngeed,4,Naik,P4-O2,-3.088,-1.002,-1.255,2,P08,C_bipolar
TE,Ngeed,4,Naik,T3-T5,-2.958,0.563,-0.604,2,P08,C_bipolar
TE,Ngeed,4,Naik,T4-T6,-7.727,-3.748,-6.067,2,P08,C_bipolar
TE,Ngeed,4,Naik,T5-O1,-3.056,3.162,0.462,2,P08,C_bipolar
TE,Ngeed,4,Naik,T6-O2,-7.599,-3.892,-6.14,2,P08,C_bipolar
TE,Ngeed,4,Tahan,C3-P3,-3.978,-4.803,-3.727,12,P08,C_bipolar
TE,Ngeed,4,Tahan,C4-P4,2.419,3.256,3.463,12,P08,C_bipolar
TE,Ngeed,4,Tahan,F3-C3,-3.932,-3.971,-6.013,12,P08,C_bipolar
TE,Ngeed,4,Tahan,F4-C4,1.679,1.954,3.047,12,P08,C_bipolar
TE,Ngeed,4,Tahan,F7-T3,0.658,0.488,-1.222,12,P08,C_bipolar
TE,Ngeed,4,Tahan,F8-T4,-1.904,0.24,1.213,12,P08,C_bipolar
TE,Ngeed,4,Tahan,Fp1-F3,-2.268,-0.303,-4.43,11,P08,C_bipolar
TE,Ngeed,4,Tahan,Fp1-F7,-2.634,-0.107,-5.289,11,P08,C_bipolar
TE,Ngeed,4,Tahan,Fp2-F4,2.965,3.139,2.179,12,P08,C_bipolar
TE,Ngeed,4,Tahan,Fp2-F8,2.315,1.761,0.908,12,P08,C_bipolar
TE,Ngeed,4,Tahan,P3-O1,-0.742,-0.359,-2.205,12,P08,C_bipolar
TE,Ngeed,4,Tahan,P4-O2,1.634,0.639,2.438,12,P08,C_bipolar
TE,Ngeed,4,Tahan,T3-T5,1.914,2.114,1.176,12,P08,C_bipolar
TE,Ngeed,4,Tahan,T4-T6,-1.334,-0.941,-1.166,12,P08,C_bipolar
TE,Ngeed,4,Tahan,T5-O1,3.711,4.367,1.212,8,P08,C_bipolar
TE,Ngeed,4,Tahan,T6-O2,-2.031,-4.17,-2.892,12,P08,C_bipolar
TE,Agem Kanan,1,Berdiri,C3,2.192,3.412,2.801,10,P09,D_telinga
TE,Agem Kanan,1,Berdiri,C4,4.109,1.388,0.442,4,P09,D_telinga
TE,Agem Kanan,1,Berdiri,F3,2.153,2.133,-0.426,10,P09,D_telinga
TE,Agem Kanan,1,Berdiri,F4,3.137,3.533,2.172,2,P09,D_telinga
TE,Agem Kanan,1,Berdiri,F7,3.555,2.636,2.247,9,P09,D_telinga
TE,Agem Kanan,1,Berdiri,Fp1,0.354,1.212,-0.304,6,P09,D_telinga
TE,Agem Kanan,1,Berdiri,Fp2,1.287,-1.155,-3.241,1,P09,D_telinga
TE,Agem Kanan,1,Berdiri,O1,-0.383,-0.17,0.743,5,P09,D_telinga
TE,Agem Kanan,1,Berdiri,O2,5.428,4.914,3.76,9,P09,D_telinga
TE,Agem Kanan,1,Berdiri,P3,1.399,2.691,1.804,9,P09,D_telinga
TE,Agem Kanan,1,Berdiri,P4,5.467,5.917,2.873,7,P09,D_telinga
TE,Agem Kanan,1,Berdiri,T3,1.739,1.853,0.486,9,P09,D_telinga
TE,Agem Kanan,1,Berdiri,T5,3.909,5.119,4.7,10,P09,D_telinga
TE,Agem Kanan,1,Berdiri,T6,7.9,-0.504,3.053,1,P09,D_telinga
TE,Agem Kanan,1,Gerak,F7,-1.394,1.208,2.438,2,P09,D_telinga
TE,Agem Kanan,1,Naik,C3,-3.51,-2.991,-0.969,2,P09,D_telinga
TE,Agem Kanan,1,Naik,F3,-2.711,-0.092,-0.489,2,P09,D_telinga
TE,Agem Kanan,1,Naik,O1,-4.265,-3.57,0.791,1,P09,D_telinga
TE,Agem Kanan,1,Naik,P3,-2.663,-1.976,0.498,1,P09,D_telinga
TE,Agem Kanan,1,Naik,T3,-4.231,-1.511,1.521,1,P09,D_telinga
TE,Agem Kanan,1,Naik,T5,-3.477,-0.087,0.564,2,P09,D_telinga
TE,Agem Kanan,1,Tahan,C3,5.259,4.818,3.016,9,P09,D_telinga
TE,Agem Kanan,1,Tahan,T5,1.625,2.618,2.576,9,P09,D_telinga
TE,Agem Kanan,2,Berdiri,C3,-1.891,1.342,2.888,3,P09,D_telinga
TE,Agem Kanan,2,Berdiri,C4,-0.908,1.509,1.466,9,P09,D_telinga
TE,Agem Kanan,2,Berdiri,F3,-3.314,-0.018,-0.956,4,P09,D_telinga
TE,Agem Kanan,2,Berdiri,F4,-1.72,2.36,-0.708,6,P09,D_telinga
TE,Agem Kanan,2,Berdiri,F7,-0.035,-0.985,0.765,5,P09,D_telinga
TE,Agem Kanan,2,Berdiri,Fp1,1.202,0.699,0.166,5,P09,D_telinga
TE,Agem Kanan,2,Berdiri,O1,1.314,-0.23,1.738,2,P09,D_telinga
TE,Agem Kanan,2,Berdiri,O2,-1.262,3.152,-2.243,6,P09,D_telinga
