participant_id,kind,task,rep,phase,t0,channel,ptp_uv,flat_frac,clipping,label
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,T3,195.2,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,T5,26.2,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,Fp2,83.7,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,F4,40.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,C4,59.9,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,P4,45.8,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,O2,29.7,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,F8,103.8,0.0,False,tinggi
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,T4,56.5,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,372.45,T6,35.4,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,Fp1,223.9,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,F3,241.9,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,C3,235.1,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,P3,205.0,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,O1,309.5,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,F7,245.4,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,T3,277.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,T5,45.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,Fp2,82.9,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,F4,47.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,C4,100.4,0.0,False,tinggi
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,P4,63.4,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,O2,29.3,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,F8,92.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,T4,74.9,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,373.45,T6,41.4,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,Fp1,170.7,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,F3,199.3,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,C3,184.2,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,P3,163.0,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,O1,260.4,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,F7,194.5,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,T3,236.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,T5,32.0,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,Fp2,73.4,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,F4,33.7,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,C4,68.3,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,P4,45.5,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,O2,25.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,F8,89.0,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,T4,55.0,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,374.45,T6,35.9,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,Fp1,174.1,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,F3,207.0,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,C3,183.5,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,P3,157.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,O1,283.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,F7,203.5,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,T3,232.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,T5,36.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,Fp2,69.0,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,F4,37.5,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,C4,55.6,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,P4,43.5,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,O2,29.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,F8,66.1,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,T4,51.7,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,375.45,T6,32.4,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,Fp1,219.9,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,F3,241.5,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,C3,216.9,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,P3,177.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,O1,313.3,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,F7,248.8,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,T3,282.5,0.0,False,ekstrem
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,T5,16.7,0.35,False,datar
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,Fp2,73.8,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,F4,33.8,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,C4,35.9,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,P4,28.7,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,O2,20.9,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,F8,72.2,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,T4,34.7,0.0,False,ok
P08,acuan,BERDIRI RILEKS,,ACUAN,376.45,T6,31.7,0.15,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,Fp1,140.5,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,F3,42.6,0.83,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,C3,14.6,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,P3,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,O1,123.0,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,F7,111.2,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,T3,120.6,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,T5,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,Fp2,41.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,F4,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,C4,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,P4,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,O2,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,F8,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,T4,19.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,412.13,T6,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,Fp1,182.5,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,F3,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,C3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,P3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,O1,88.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,F7,68.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,T3,100.8,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,T5,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,Fp2,70.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,F4,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,C4,17.4,0.57,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,P4,7.1,0.57,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,O2,0.2,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,F8,33.4,0.57,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,T4,33.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,413.13,T6,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,Fp1,196.8,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,F3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,C3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,P3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,O1,21.3,0.43,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,F7,53.8,0.4,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,T3,55.8,0.43,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,T5,13.1,0.57,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,Fp2,75.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,F4,1.6,0.97,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,C4,25.0,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,P4,21.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,O2,14.5,0.17,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,F8,48.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,T4,33.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,414.13,T6,7.0,0.77,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,Fp1,136.9,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,F3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,C3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,P3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,O1,0.4,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,F7,13.3,0.6,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,T3,1.9,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,T5,29.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,Fp2,69.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,F4,17.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,C4,23.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,P4,19.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,O2,14.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,F8,37.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,T4,27.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,415.13,T6,29.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,Fp1,113.5,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,F3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,C3,1.4,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,P3,0.4,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,O1,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,F7,7.9,0.83,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,T3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,T5,31.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,Fp2,45.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,F4,17.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,C4,28.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,P4,20.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,O2,12.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,F8,32.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,T4,28.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,416.13,T6,26.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,Fp1,65.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,F3,1.3,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,C3,29.1,0.17,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,P3,26.2,0.17,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,O1,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,F7,9.8,0.6,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,T3,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,T5,30.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,Fp2,40.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,F4,17.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,C4,29.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,P4,23.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,O2,20.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,F8,30.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,T4,19.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,417.13,T6,25.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,Fp1,42.8,0.43,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,F3,14.7,0.37,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,C3,52.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,P3,52.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,O1,4.0,0.97,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,F7,27.6,0.37,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,T3,11.4,0.77,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,T5,33.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,Fp2,52.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,F4,16.0,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,C4,26.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,P4,27.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,O2,27.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,F8,28.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,T4,26.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,418.13,T6,29.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,Fp1,19.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,F3,56.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,C3,105.7,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,P3,92.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,O1,29.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,F7,75.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,T3,39.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,T5,45.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,Fp2,60.0,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,F4,18.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,C4,41.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,P4,37.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,O2,26.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,F8,49.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,T4,35.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,419.13,T6,25.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,Fp1,25.4,0.8,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,F3,126.2,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,C3,136.2,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,P3,105.8,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,O1,43.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,F7,134.0,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,T3,76.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,T5,52.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,Fp2,65.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,F4,23.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,C4,40.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,P4,36.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,O2,26.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,F8,49.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,T4,43.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,420.13,T6,30.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,Fp1,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,F3,90.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,C3,85.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,P3,65.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,O1,76.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,F7,92.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,T3,78.0,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,T5,47.0,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,Fp2,57.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,F4,21.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,C4,40.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,P4,36.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,O2,27.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,F8,35.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,T4,30.6,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,421.13,T6,38.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,Fp1,0.0,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,F3,145.1,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,C3,133.4,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,P3,109.2,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,O1,122.3,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,F7,155.5,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,T3,145.9,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,T5,55.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,Fp2,48.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,F4,20.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,C4,37.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,P4,30.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,O2,31.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,F8,44.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,T4,28.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,422.13,T6,38.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,Fp1,0.1,1.0,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,F3,88.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,C3,102.0,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,P3,77.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,O1,95.8,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,F7,101.3,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,T3,89.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,T5,41.9,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,Fp2,64.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,F4,22.1,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,C4,33.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,P4,29.0,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,O2,29.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,F8,32.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,T4,24.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,423.13,T6,33.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,Fp1,46.7,0.4,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,F3,156.1,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,C3,155.9,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,P3,122.7,0.0,False,tinggi
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,O1,178.6,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,F7,182.4,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,T3,183.9,0.0,False,ekstrem
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,T5,52.7,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,Fp2,57.5,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,F4,23.4,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,C4,14.0,0.43,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,P4,15.4,0.43,False,datar
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,O2,35.2,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,F8,35.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,T4,37.3,0.0,False,ok
P08,romberg,BERDIRI MATA TERTUTUP,,EC,424.13,T6,41.1,0.0,False,ok
P09,gerak,NGEED,1.0,PRA,4.78,Fp1,50.2,0.0,False,ok
P09,gerak,NGEED,1.0,PRA,4.78,F3,63.7,0.0,False,ok
P09,gerak,NGEED,1.0,PRA,4.78,C3,61.7,0.0,False,ok
P09,gerak,NGEED,1.0,PRA,4.78,P3,0.0,1.0,False,datar
P09,gerak,NGEED,1.0,PRA,4.78,O1,0.1,1.0,False,datar
P09,gerak,NGEED,1.0,PRA,4.78,F7,111.1,0.0,False,tinggi
P09,gerak,NGEED,1.0,PRA,4.78,T3,0.0,1.0,False,datar
P09,gerak,NGEED,1.0,PRA,4.78,T5,68.4,0.0,False,ok
