gerakan,rep,fase,bagian,mulai,dalam_fase,delta_db,otot_db,mu_sm_db,beta_sm_db,pct_kanal_bersih,sm_bersih,participant_id
Agem Kanan,3,Naik,pra-onset,316.242,False,7.37,-1.669,-4.439,-4.584,50.0,True,P31
Agem Kanan,3,Naik,awal,316.492,True,7.819,-0.529,-0.266,-2.76,50.0,True,P31
Agem Kanan,3,Naik,awal,316.742,True,8.676,0.339,0.63,-0.851,50.0,True,P31
Agem Kanan,3,Naik,awal,316.992,True,7.961,1.552,-2.013,-0.197,37.5,True,P31
Agem Kanan,3,Naik,awal,317.242,True,8.572,1.818,-0.11,-0.7,25.0,True,P31
Agem Kanan,3,Naik,tengah,317.492,True,11.655,3.136,,,6.25,False,P31
Agem Kanan,3,Naik,tengah,317.742,True,13.965,1.8,,,6.25,False,P31
Agem Kanan,3,Naik,tengah,317.992,True,14.246,0.247,,,12.5,False,P31
Agem Kanan,3,Naik,tengah,318.242,True,16.623,0.681,,,6.25,False,P31
Agem Kanan,3,Naik,akhir,318.492,True,22.549,11.981,,,6.25,False,P31
Agem Kanan,3,Naik,akhir,318.742,True,20.74,10.22,,,18.75,False,P31
Agem Kanan,3,Naik,akhir,318.992,False,14.512,7.431,,,6.25,False,P31
Agem Kanan,3,Naik,akhir,319.242,False,7.335,3.476,,,0.0,False,P31
Agem Kanan,3,Berdiri,pra-onset,318.747,False,20.628,10.205,,,18.75,False,P31
Agem Kanan,3,Berdiri,pra-onset,318.997,False,14.04,7.138,,,6.25,False,P31
Agem Kanan,3,Berdiri,awal,319.247,True,7.772,3.825,,,0.0,False,P31
Agem Kanan,3,Berdiri,awal,319.497,True,14.951,13.533,,,0.0,False,P31
Agem Kanan,3,Berdiri,awal,319.747,True,20.106,14.099,,,0.0,False,P31
Agem Kanan,3,Berdiri,awal,319.997,True,19.226,8.329,,,6.25,False,P31
Agem Kanan,3,Berdiri,awal,320.247,True,17.482,0.187,,,6.25,False,P31
Agem Kanan,3,Berdiri,awal,320.497,True,9.714,1.933,1.846,0.656,25.0,True,P31
Agem Kanan,3,Berdiri,awal,320.747,True,11.269,0.371,-3.431,0.69,25.0,True,P31
Agem Kanan,3,Berdiri,awal,320.997,True,7.411,-2.012,-1.744,1.256,37.5,True,P31
Agem Kanan,3,Berdiri,awal,321.247,True,3.639,1.471,,,25.0,False,P31
Agem Kanan,3,Berdiri,awal,321.497,True,7.382,-0.902,,,37.5,False,P31
Agem Kanan,3,Berdiri,awal,321.747,True,8.34,1.132,,,43.75,False,P31
Agem Kanan,3,Berdiri,tengah,321.997,True,8.208,1.1,,,50.0,False,P31
Agem Kanan,3,Berdiri,tengah,322.247,True,8.856,-0.494,,,50.0,False,P31
Agem Kanan,3,Berdiri,tengah,322.497,True,6.664,1.425,,,43.75,False,P31
Agem Kanan,3,Berdiri,tengah,322.747,True,4.604,2.896,,,43.75,False,P31
Agem Kanan,3,Berdiri,tengah,322.997,True,4.651,0.29,-2.401,-0.194,62.5,True,P31
Agem Kanan,3,Berdiri,tengah,323.247,True,3.138,-1.922,-0.472,-2.767,81.25,True,P31
Agem Kanan,3,Berdiri,tengah,323.497,True,3.899,-2.786,-2.053,-2.064,81.25,True,P31
Agem Kanan,3,Berdiri,tengah,323.747,True,4.074,-2.403,-3.062,-2.437,87.5,True,P31
Agem Kanan,3,Berdiri,tengah,323.997,True,1.602,-1.964,-0.85,0.017,81.25,True,P31
Agem Kanan,3,Berdiri,tengah,324.247,True,5.417,-0.476,2.679,1.806,87.5,True,P31
Agem Kanan,3,Berdiri,akhir,324.497,True,4.985,-1.203,-0.672,1.22,87.5,True,P31
Agem Kanan,3,Berdiri,akhir,324.747,True,6.614,-1.63,-1.202,0.828,87.5,True,P31
Agem Kanan,3,Berdiri,akhir,324.997,True,6.526,-1.131,3.082,0.815,93.75,True,P31
Agem Kanan,3,Berdiri,akhir,325.247,True,5.487,-0.519,-1.656,-1.708,93.75,True,P31
Agem Kanan,3,Berdiri,akhir,325.497,True,3.771,-1.896,-3.532,-2.934,93.75,True,P31
Agem Kanan,3,Berdiri,akhir,325.747,True,6.564,-3.674,0.466,-2.874,93.75,True,P31
Agem Kanan,3,Berdiri,akhir,325.997,True,5.974,-3.693,-0.732,-4.182,87.5,True,P31
Agem Kanan,3,Berdiri,akhir,326.247,True,4.934,-1.421,-2.4,-3.006,81.25,True,P31
Agem Kanan,3,Berdiri,akhir,326.497,True,3.62,-0.539,-4.727,-1.59,75.0,True,P31
Agem Kanan,3,Berdiri,akhir,326.747,False,1.673,-0.5,-3.043,-1.778,75.0,True,P31
Agem Kanan,3,Berdiri,akhir,326.997,False,6.318,0.925,1.972,-0.837,62.5,True,P31
Agem Kanan,4,Gerak,pra-onset,326.597,False,2.982,-0.17,-4.714,-1.381,75.0,True,P31
Agem Kanan,4,Gerak,pra-onset,326.847,False,2.888,-0.021,-1.578,-1.847,75.0,True,P31
Agem Kanan,4,Gerak,awal,327.097,True,6.921,1.762,3.993,-0.104,50.0,True,P31
Agem Kanan,4,Gerak,awal,327.347,True,7.347,3.563,4.767,0.082,18.75,True,P31
Agem Kanan,4,Gerak,awal,327.597,True,16.174,10.721,4.326,1.529,18.75,True,P31
Agem Kanan,4,Gerak,awal,327.847,True,17.922,13.736,3.833,3.111,18.75,True,P31
Agem Kanan,4,Gerak,awal,328.097,True,11.048,4.353,-1.617,2.432,18.75,True,P31
Agem Kanan,4,Gerak,tengah,328.347,True,9.468,4.334,,,18.75,False,P31
Agem Kanan,4,Gerak,tengah,328.597,True,11.313,3.836,,,12.5,False,P31
Agem Kanan,4,Gerak,tengah,328.847,True,14.816,7.165,,,12.5,False,P31
Agem Kanan,4,Gerak,tengah,329.097,True,14.988,11.075,,,6.25,False,P31
Agem Kanan,4,Gerak,akhir,329.347,True,10.574,7.018,,,6.25,False,P31
Agem Kanan,4,Gerak,akhir,329.597,True,17.112,11.087,,,6.25,False,P31
Agem Kanan,4,Gerak,akhir,329.847,False,15.336,15.067,,,6.25,False,P31
Agem Kanan,4,Gerak,akhir,330.097,False,10.658,14.049,,,6.25,False,P31
Agem Kanan,4,Tahan,pra-onset,329.714,False,15.418,13.268,,,6.25,False,P31
Agem Kanan,4,Tahan,pra-onset,329.964,False,12.873,14.986,,,0.0,False,P31
Agem Kanan,4,Tahan,awal,330.214,True,11.234,11.485,,,6.25,False,P31
Agem Kanan,4,Tahan,awal,330.464,True,8.193,5.224,,,6.25,False,P31
Agem Kanan,4,Tahan,awal,330.714,True,8.109,5.703,,,12.5,False,P31
Agem Kanan,4,Tahan,awal,330.964,True,10.671,5.04,,,12.5,False,P31
Agem Kanan,4,Tahan,awal,331.214,True,14.194,7.326,,,12.5,False,P31
Agem Kanan,4,Tahan,awal,331.464,True,12.074,4.364,,,18.75,False,P31
Agem Kanan,4,Tahan,awal,331.714,True,4.864,2.862,,,25.0,False,P31
Agem Kanan,4,Tahan,tengah,331.964,True,7.092,5.108,3.017,7.587,18.75,True,P31
Agem Kanan,4,Tahan,tengah,332.214,True,10.608,4.066,-0.259,3.669,12.5,True,P31
Agem Kanan,4,Tahan,tengah,332.464,True,17.702,10.031,0.193,0.472,12.5,True,P31
Agem Kanan,4,Tahan,tengah,332.714,True,24.133,13.992,-0.427,-0.028,12.5,True,P31
Agem Kanan,4,Tahan,tengah,332.964,True,21.618,10.179,-7.418,-2.217,18.75,True,P31
Agem Kanan,4,Tahan,tengah,333.214,True,12.3,4.926,-13.303,-10.977,18.75,True,P31
Agem Kanan,4,Tahan,akhir,333.464,True,9.877,4.552,-3.943,-8.023,31.25,True,P31
Agem Kanan,4,Tahan,akhir,333.714,True,8.312,5.538,-4.684,-7.848,37.5,True,P31
Agem Kanan,4,Tahan,akhir,333.964,True,7.917,7.425,,,37.5,False,P31
Agem Kanan,4,Tahan,akhir,334.214,True,8.046,6.856,,,50.0,False,P31
Agem Kanan,4,Tahan,akhir,334.464,False,10.728,3.602,,,50.0,False,P31
Agem Kanan,4,Tahan,akhir,334.714,False,15.548,4.704,,,43.75,False,P31
Agem Kanan,4,Naik,pra-onset,334.23,False,8.45,6.786,,,50.0,False,P31
Agem Kanan,4,Naik,pra-onset,334.48,False,11.288,3.484,,,50.0,False,P31
Agem Kanan,4,Naik,awal,334.73,True,15.506,4.811,,,43.75,False,P31
Agem Kanan,4,Naik,awal,334.98,True,12.204,5.961,,,37.5,False,P31
Agem Kanan,4,Naik,awal,335.23,True,11.46,9.945,,,31.25,False,P31
Agem Kanan,4,Naik,tengah,335.48,True,13.475,12.391,,,6.25,False,P31
Agem Kanan,4,Naik,tengah,335.73,True,14.75,16.982,,,6.25,False,P31
Agem Kanan,4,Naik,akhir,335.98,False,22.174,17.032,,,6.25,False,P31
Agem Kanan,4,Naik,akhir,336.23,False,22.868,11.886,,,6.25,False,P31
Agem Kanan,4,Berdiri,pra-onset,335.799,False,16.506,17.778,,,6.25,False,P31
Agem Kanan,4,Berdiri,pra-onset,336.049,False,23.498,15.981,,,6.25,False,P31
Agem Kanan,4,Berdiri,awal,336.299,True,21.662,10.139,,,6.25,False,P31
Agem Kanan,4,Berdiri,awal,336.549,True,20.627,11.392,,,25.0,False,P31
Agem Kanan,4,Berdiri,awal,336.799,True,16.69,13.67,,,25.0,False,P31
Agem Kanan,4,Berdiri,awal,337.049,True,14.697,10.161,,,25.0,False,P31
Agem Kanan,4,Berdiri,awal,337.299,True,18.303,13.177,,,12.5,False,P31
Agem Kanan,4,Berdiri,awal,337.549,True,22.508,15.021,,,6.25,False,P31
Agem Kanan,4,Berdiri,awal,337.799,True,25.832,16.424,,,6.25,False,P31
Agem Kanan,4,Berdiri,awal,338.049,True,24.539,14.574,,,6.25,False,P31
Agem Kanan,4,Berdiri,awal,338.299,True,19.223,10.805,-2.542,-1.201,6.25,True,P31
Agem Kanan,4,Berdiri,awal,338.549,True,13.534,10.542,-3.218,-5.892,6.25,True,P31
Agem Kanan,4,Berdiri,tengah,338.799,True,11.883,4.474,0.786,-1.557,12.5,True,P31
Agem Kanan,4,Berdiri,tengah,339.049,True,13.592,10.517,2.548,-0.79,12.5,True,P31
Agem Kanan,4,Berdiri,tengah,339.299,True,13.804,12.93,2.63,1.951,6.25,True,P31
Agem Kanan,4,Berdiri,tengah,339.549,True,18.373,10.981,2.34,3.48,6.25,True,P31
Agem Kanan,4,Berdiri,tengah,339.799,True,13.313,6.892,3.675,2.651,6.25,True,P31
Agem Kanan,4,Berdiri,tengah,340.049,True,3.795,12.874,4.25,2.765,6.25,True,P31
Agem Kanan,4,Berdiri,tengah,340.299,True,7.24,14.483,3.233,0.159,12.5,True,P31
Agem Kanan,4,Berdiri,tengah,340.549,True,6.034,-0.668,0.179,-2.205,18.75,True,P31
Agem Kanan,4,Berdiri,tengah,340.799,True,6.94,1.853,1.407,2.512,18.75,True,P31
Agem Kanan,4,Berdiri,akhir,341.049,True,1.532,1.215,3.765,3.876,25.0,True,P31
Agem Kanan,4,Berdiri,akhir,341.299,True,2.929,0.902,2.11,1.294,31.25,True,P31
Agem Kanan,4,Berdiri,akhir,341.549,True,0.285,0.769,2.178,-0.516,31.25,True,P31
Agem Kanan,4,Berdiri,akhir,341.799,True,2.467,-0.414,3.497,-1.788,43.75,True,P31
Agem Kanan,4,Berdiri,akhir,342.049,True,2.111,0.395,0.322,0.204,43.75,True,P31
Agem Kanan,4,Berdiri,akhir,342.299,True,0.666,2.13,2.386,4.083,43.75,True,P31
Agem Kanan,4,Berdiri,akhir,342.549,True,-3.848,3.222,0.913,3.334,56.25,True,P31
Agem Kanan,4,Berdiri,akhir,342.799,False,-1.826,1.742,3.372,1.864,43.75,True,P31
Agem Kanan,4,Berdiri,akhir,343.049,False,-0.374,2.153,6.378,2.711,43.75,True,P31
Agem Kiri,3,Gerak,pra-onset,342.604,False,-3.307,3.04,1.375,3.362,56.25,True,P31
Agem Kiri,3,Gerak,pra-onset,342.854,False,-1.612,1.708,4.045,1.545,43.75,True,P31
Agem Kiri,3,Gerak,awal,343.104,True,1.098,2.031,6.679,3.191,43.75,True,P31
Agem Kiri,3,Gerak,awal,343.354,True,7.807,1.464,6.443,2.286,37.5,True,P31
Agem Kiri,3,Gerak,awal,343.604,True,9.137,1.721,,,31.25,False,P31
Agem Kiri,3,Gerak,awal,343.854,True,12.434,2.753,,,25.0,False,P31
Agem Kiri,3,Gerak,awal,344.104,True,13.004,5.03,,,31.25,False,P31
Agem Kiri,3,Gerak,tengah,344.354,True,17.35,6.93,,,31.25,False,P31
Agem Kiri,3,Gerak,tengah,344.604,True,17.603,8.143,,,25.0,False,P31
Agem Kiri,3,Gerak,tengah,344.854,True,18.019,5.718,,,12.5,False,P31
Agem Kiri,3,Gerak,tengah,345.104,True,17.386,7.788,,,18.75,False,P31
Agem Kiri,3,Gerak,tengah,345.354,True,18.194,9.703,,,25.0,False,P31
Agem Kiri,3,Gerak,akhir,345.604,True,20.981,11.567,,,18.75,False,P31
Agem Kiri,3,Gerak,akhir,345.854,True,24.063,7.397,,,25.0,False,P31
Agem Kiri,3,Gerak,akhir,346.104,True,22.174,6.978,,,25.0,False,P31
Agem Kiri,3,Gerak,akhir,346.354,False,23.236,4.842,,,25.0,False,P31
Agem Kiri,3,Gerak,akhir,346.604,False,25.132,11.173,,,25.0,False,P31
Agem Kiri,3,Tahan,pra-onset,346.19,False,21.946,5.774,,,25.0,False,P31
Agem Kiri,3,Tahan,pra-onset,346.44,False,23.904,6.457,,,25.0,False,P31
Agem Kiri,3,Tahan,awal,346.69,True,24.233,13.657,,,25.0,False,P31
